t_s,rss_kb,phase
0.000,347704,start
0.113,357548,start
0.297,383152,setup
0.398,388964,setup
0.640,418540,setup
0.816,475492,after_setup
2.990,517260,loop
3.931,548856,loop
4.069,597720,loop
4.217,622616,loop
4.347,625364,loop
4.462,628320,loop
4.578,631080,loop
4.698,633616,loop
4.820,639076,loop
4.940,639092,loop
5.050,641236,loop
5.184,543520,after_loop
