t_s,rss_kb,phase
0.000,347800,start
0.114,357980,start
0.287,384168,after_setup
0.388,394948,after_setup
0.488,410180,loop
0.593,417292,loop
0.709,422836,loop
0.824,427852,loop
0.939,441176,loop
