t_s,rss_kb,phase
0.000,347800,start
0.113,401312,start
0.404,413440,setup
0.506,419248,setup
0.727,434460,warmup
1.270,458372,warmup
1.508,462956,warmup
4.551,566292,setup
4.955,597592,jit
6.294,2697024,after_loop
