t_s,rss_kb,phase
0.000,347732,start
0.112,357068,start
0.225,375824,setup
0.326,385116,setup
0.426,400284,after_setup
0.526,410512,after_setup
0.632,426516,loop
0.737,431796,loop
0.842,436284,loop
0.952,441564,loop
1.057,476460,loop
1.158,542288,loop
