t_s,rss_kb,phase
23.679,1879716,loop
23.779,1879720,loop
23.881,1879720,loop
23.982,1879724,loop
24.082,1879728,loop
24.183,1879728,loop
24.284,1879732,loop
24.385,1879732,loop
24.487,1879736,loop
24.588,1879740,loop
24.689,1879740,loop
24.789,1879744,loop
24.890,1879744,loop
24.992,1879748,loop
25.092,1879752,loop
25.193,1879752,loop
25.293,1879756,loop
25.394,1879760,loop
25.494,1879760,loop
25.595,1879764,loop
25.697,1879764,loop
25.799,1879768,loop
25.900,1879772,loop
26.001,1879772,loop
26.102,1879776,loop
26.203,1879780,loop
26.303,1879780,loop
26.404,1879784,loop
26.506,1879788,loop
26.606,1879788,loop
26.708,1879792,loop
26.810,1879792,loop
26.910,1879796,loop
27.011,1879800,loop
27.115,1879800,loop
27.216,1879804,loop
27.317,1879808,loop
27.418,1879808,loop
27.518,1879812,loop
27.621,1879812,loop
27.724,1879816,loop
27.824,1879820,loop
27.925,1879824,loop
28.025,1879824,loop
28.126,1879828,loop
28.227,1879828,loop
28.329,1879832,loop
28.430,1879836,loop
28.530,1879836,loop
28.632,1879840,loop
28.733,1879840,loop
28.833,1879844,loop
28.934,1879848,loop
29.035,1879848,loop
29.135,1879852,loop
29.236,1879856,loop
29.336,1879856,loop
29.438,1879860,loop
29.538,1879860,loop
29.638,1879864,loop
29.739,1879868,loop
29.839,1879868,loop
29.939,1879872,loop
30.040,1879876,loop
30.142,1879876,loop
30.243,1879880,loop
30.343,1879884,loop
30.445,1879884,loop
30.545,1879888,loop
30.647,1879888,loop
30.748,1879892,loop
30.848,1879896,loop
30.948,1879896,loop
31.051,1879900,loop
31.153,1879900,loop
31.255,1879904,loop
31.360,1879908,loop
31.460,1879912,loop
31.560,1879912,loop
31.661,1879916,loop
31.763,1879916,loop
31.863,1879920,loop
31.964,1879924,loop
32.064,1879924,loop
32.164,1879928,loop
32.265,1879928,loop
32.365,1879932,loop
32.466,1879936,loop
32.566,1879940,loop
32.667,1879940,loop
32.768,1879940,loop
32.868,1879944,loop
32.970,1879948,loop
33.070,1879952,loop
33.171,1879952,loop
33.274,1879956,loop
33.374,1879956,loop
33.475,1879960,loop
33.575,1879964,loop
33.676,1879964,loop
33.776,1879968,loop
33.876,1879968,loop
33.977,1880004,loop
34.080,1880008,loop
34.181,1880012,loop
34.282,1880012,loop
34.382,1880016,loop
34.485,1880016,loop
34.587,1880020,loop
34.688,1880024,loop
34.790,1880024,loop
34.890,1880028,loop
34.991,1880028,loop
35.092,1880032,loop
35.193,1880036,loop
35.295,1880040,loop
35.395,1880040,loop
35.496,1880040,loop
35.597,1880044,loop
35.698,1880048,loop
35.798,1880052,loop
35.899,1880052,loop
36.000,1880056,loop
36.100,1880056,loop
36.202,1880060,loop
36.303,1880064,loop
36.404,1880064,loop
36.506,1880068,loop
36.606,1880068,loop
36.709,1880072,loop
36.810,1880076,loop
36.911,1880080,loop
37.013,1880080,loop
37.115,1880084,loop
37.219,1880084,loop
37.321,1880088,loop
37.422,1880092,loop
37.524,1880092,loop
37.625,1880096,loop
37.726,1880100,loop
37.827,1880100,loop
37.928,1880104,loop
38.029,1880104,loop
38.131,1880108,loop
38.232,1880112,loop
38.333,1880112,loop
38.433,1880116,loop
38.533,1880120,loop
38.635,1880120,loop
38.735,1880124,loop
38.836,1880124,loop
38.936,1880128,loop
39.039,1880132,loop
39.139,1880132,loop
39.240,1880136,loop
39.341,1880136,loop
39.444,1880140,loop
39.547,1880144,loop
39.649,1880148,loop
39.750,1880148,loop
39.851,1880152,loop
39.953,1880152,loop
40.056,1880156,loop
40.157,1880160,loop
40.257,1880160,loop
40.359,1880164,loop
40.462,1880168,loop
40.564,1880168,loop
40.664,1880172,loop
40.766,1880176,loop
40.868,1880176,loop
40.972,1880180,loop
41.072,1880180,loop
41.173,1880184,loop
41.275,1880184,loop
41.376,1880188,loop
41.477,1880192,loop
41.581,1880196,loop
41.682,1880196,loop
41.784,1880200,loop
41.885,1880200,loop
41.985,1880204,loop
42.087,1880208,loop
42.189,1880208,loop
42.290,1880212,loop
42.395,1880216,loop
42.496,1880216,loop
42.597,1880220,loop
42.697,1880220,loop
42.797,1880224,loop
42.898,1880228,loop
42.998,1880228,loop
43.099,1880232,loop
43.199,1880232,loop
43.300,1880236,loop
43.403,1880240,loop
43.503,1880244,loop
43.603,1880244,loop
43.705,1880248,loop
43.806,1880248,loop
43.908,1880252,loop
44.011,1880256,loop
44.112,1880256,loop
44.214,1880292,loop
44.316,1880296,loop
44.418,1880296,loop
44.519,1880300,loop
44.620,1880300,loop
44.720,1880304,loop
44.821,1880308,loop
44.923,1880312,loop
45.024,1880312,loop
45.124,1880312,loop
45.225,1880316,loop
45.326,1880320,loop
45.427,1880324,loop
45.529,1880324,loop
45.630,1880328,loop
45.732,1880328,loop
45.836,1880332,loop
45.938,1880336,loop
46.039,1880336,loop
46.141,1880340,loop
46.242,1880344,loop
46.344,1880344,loop
46.446,1880348,loop
46.546,1880348,loop
46.646,1880352,loop
46.747,1880356,loop
46.849,1880360,loop
46.949,1880360,loop
47.050,1880360,loop
47.155,1880364,loop
47.255,1880368,loop
47.358,1880372,loop
47.459,1880372,loop
47.560,1880376,loop
47.660,1880376,loop
47.761,1880380,loop
47.863,1880384,loop
47.964,1880384,loop
48.065,1880388,loop
48.165,1880392,loop
48.267,1880392,loop
48.368,1880396,loop
48.469,1880396,loop
48.570,1880400,loop
48.672,1880404,loop
48.772,1880404,loop
48.873,1880408,loop
48.975,1880412,loop
49.077,1880412,loop
49.178,1880416,loop
49.278,1880420,loop
49.380,1880420,loop
49.484,1880424,loop
49.588,1880428,loop
49.690,1880428,loop
49.792,1880432,loop
49.894,1880432,loop
49.996,1880436,loop
50.097,1880440,loop
50.197,1880440,loop
50.297,1880444,loop
50.398,1880448,loop
50.498,1880448,loop
50.599,1880452,loop
50.700,1880452,loop
50.802,1880456,loop
50.902,1880460,loop
51.004,1880460,loop
51.104,1880464,loop
51.205,1880468,loop
51.308,1880468,loop
51.409,1880472,loop
51.509,1880476,loop
51.609,1880476,loop
51.710,1880480,loop
51.810,1880480,loop
51.910,1880484,loop
52.012,1880488,loop
52.119,1880488,loop
52.219,1880492,loop
52.320,1880496,loop
52.420,1880496,loop
52.523,1880500,loop
52.625,1880504,loop
52.726,1880504,loop
52.827,1880508,loop
52.928,1880508,loop
53.031,1880512,loop
53.132,1880516,loop
53.232,1880516,loop
53.333,1880520,loop
53.434,1880524,loop
53.534,1880524,loop
53.635,1880528,loop
53.736,1880528,loop
53.837,1880532,loop
53.937,1880536,loop
54.037,1880536,loop
54.138,1880540,loop
54.238,1880540,loop
54.340,1880544,loop
54.441,1880548,loop
54.542,1880548,loop
54.645,1880552,loop
54.748,1880552,loop
54.852,1880556,loop
54.953,1880560,loop
55.055,1880564,loop
55.156,1880564,loop
55.258,1880568,loop
55.359,1880568,loop
55.460,1880572,loop
55.561,1880576,loop
55.662,1880576,loop
55.762,1880580,loop
55.863,1880584,loop
55.964,1880584,loop
56.065,1880588,loop
56.167,1880592,loop
56.268,1880592,loop
56.370,1880596,loop
56.470,1880596,loop
56.571,1880600,loop
56.672,1880604,loop
56.772,1880604,loop
56.872,1880608,loop
56.973,1880608,loop
57.075,1880612,loop
57.177,1880616,loop
57.278,1880616,loop
57.380,1880620,loop
57.481,1880624,loop
57.582,1880624,loop
57.683,1880628,loop
57.784,1880632,loop
57.885,1880632,loop
57.986,1880636,loop
58.086,1880636,loop
58.187,1880640,loop
58.289,1880644,loop
58.392,1880644,loop
58.494,1880648,loop
58.595,1880652,loop
58.697,1880652,loop
58.797,1880656,loop
58.900,1880660,loop
59.002,1880660,loop
59.105,1880664,loop
59.206,1880668,loop
59.307,1880668,loop
59.409,1880672,loop
59.510,1880672,loop
59.611,1880676,loop
59.715,1880676,loop
59.816,1880680,loop
59.916,1880684,loop
60.017,1880688,loop
60.118,1880688,loop
60.220,1880692,loop
60.321,1880696,loop
60.423,1880696,loop
60.524,1880700,loop
60.624,1880700,loop
60.726,1880704,loop
60.827,1880704,loop
60.929,1880708,loop
61.029,1880712,loop
61.130,1880712,loop
61.230,1880716,loop
61.331,1880720,loop
61.432,1880720,loop
61.533,1880724,loop
61.635,1880724,loop
61.736,1880728,loop
61.837,1880732,loop
61.937,1880732,loop
62.038,1880736,loop
62.139,1880740,loop
62.239,1880740,loop
62.342,1880740,loop
62.443,1882788,loop
62.544,1882792,loop
62.645,1882796,loop
62.746,1882796,loop
62.849,1882800,loop
62.952,1882804,loop
63.053,1882804,loop
63.155,1882808,loop
63.257,1882812,loop
63.358,1882812,loop
63.460,1882816,loop
63.562,1882820,loop
63.663,1882820,loop
63.764,1882824,loop
63.865,1882824,loop
63.966,1882828,loop
64.069,1882832,loop
64.171,1882836,loop
64.273,1882836,loop
64.374,1882840,loop
64.475,1882840,loop
64.575,1882844,loop
64.676,1882904,loop
64.776,1882904,loop
64.877,1882908,loop
64.977,1882908,loop
65.078,1882912,loop
65.179,1882916,loop
65.280,1882916,loop
65.381,1882920,loop
65.482,1882920,loop
65.582,1882924,loop
65.684,1882928,loop
65.786,1882932,loop
65.886,1882932,loop
65.988,1882936,loop
66.088,1882940,loop
66.190,1882940,loop
66.291,1882940,loop
66.394,1882944,loop
66.495,1882948,loop
66.597,1882952,loop
66.698,1882952,loop
66.800,1882956,loop
66.901,1882956,loop
67.003,1882960,loop
67.104,1882964,loop
67.206,1882964,loop
67.306,1882968,loop
67.408,1882972,loop
67.509,1882972,loop
67.610,1882976,loop
67.711,1882976,loop
67.812,1882980,loop
67.914,1882984,loop
68.016,1882984,loop
68.117,1882988,loop
68.217,1882992,loop
68.319,1882992,loop
68.420,1882996,loop
68.522,1883000,loop
68.624,1883000,loop
68.725,1883004,loop
68.826,1883004,loop
68.927,1883008,loop
69.028,1883012,loop
69.129,1883012,loop
69.231,1883016,loop
69.331,1883016,loop
69.433,1883020,loop
69.535,1883024,loop
69.635,1883028,loop
69.736,1883028,loop
69.836,1883032,loop
69.938,1883032,loop
70.039,1883036,loop
70.140,1883040,loop
70.241,1883040,loop
70.344,1883044,loop
70.444,1883048,loop
70.544,1883048,loop
70.645,1883052,loop
70.747,1883052,loop
70.847,1883056,loop
70.947,1883060,loop
71.049,1883060,loop
71.150,1883064,loop
71.252,1883068,loop
71.353,1883068,loop
71.455,1883072,loop
71.558,1883072,loop
71.659,1883076,loop
71.759,1883080,loop
71.862,1883084,loop
71.963,1883084,loop
72.063,1883088,loop
72.164,1883088,loop
72.265,1883092,loop
72.365,1883096,loop
72.466,1883096,loop
72.568,1883100,loop
72.669,1883100,loop
72.771,1883104,loop
72.874,1883108,loop
72.977,1883108,loop
73.080,1883112,loop
73.181,1883116,loop
73.282,1883116,loop
73.383,1883120,loop
73.484,1883120,loop
73.584,1883124,loop
73.685,1883128,loop
73.786,1883132,loop
73.887,1883132,loop
73.988,1883136,loop
74.089,1883136,loop
74.190,1883140,loop
74.291,1883144,loop
74.392,1883144,loop
74.492,1883148,loop
74.593,1883152,loop
74.694,1883152,loop
74.795,1883156,loop
74.896,1887028,loop
74.999,1887032,loop
75.100,1887036,loop
75.201,1887036,loop
75.302,1887040,loop
75.402,1887044,loop
75.503,1887044,loop
75.604,1887048,loop
75.706,1887048,loop
75.807,1887052,loop
75.908,1887056,loop
76.008,1887056,loop
76.109,1887060,loop
76.211,1887064,loop
76.313,1887064,loop
76.413,1887068,loop
76.514,1887068,loop
76.615,1887072,loop
76.718,1887076,loop
76.820,1887076,loop
76.921,1887080,loop
77.023,1887084,loop
77.123,1887084,loop
77.225,1887088,loop
77.326,1887088,loop
77.427,1887092,loop
77.528,1887096,loop
77.631,1887100,loop
77.733,1887100,loop
77.834,1887104,loop
77.936,1887104,loop
78.038,1887108,loop
78.138,1887112,loop
78.239,1887112,loop
78.339,1887116,loop
78.440,1887120,loop
78.541,1887120,loop
78.642,1887124,loop
78.744,1887124,loop
78.845,1887128,loop
78.946,1887132,loop
79.046,1887132,loop
79.148,1887136,loop
79.251,1887140,loop
79.352,1887140,loop
79.452,1887144,loop
79.553,1887144,loop
79.653,1887148,loop
79.754,1887152,loop
79.857,1887152,loop
79.957,1887156,loop
80.059,1887160,loop
80.160,1887160,loop
80.261,1887160,loop
80.362,1887160,loop
80.464,1887160,loop
80.566,1887160,loop
80.667,1887160,loop
80.768,1887160,loop
80.869,1887160,loop
80.969,1887160,loop
81.071,1887160,loop
81.171,1887160,loop
81.272,1887160,loop
81.373,1887160,loop
81.473,1887160,loop
81.575,1887160,loop
81.676,1887160,loop
81.776,1887160,loop
81.879,1887160,loop
81.980,1887160,loop
82.080,1887160,loop
82.181,1887160,loop
82.282,1887160,loop
82.385,1887160,loop
82.486,1887160,loop
82.588,1887160,loop
82.689,1887160,loop
82.789,1887160,loop
82.890,1887160,loop
82.990,1887160,loop
83.091,1887160,loop
83.191,1887160,loop
83.291,1887160,loop
83.391,1887160,loop
83.492,1887160,loop
83.593,1887160,loop
83.695,1887160,loop
83.796,1887160,loop
83.897,1887160,loop
83.999,1887160,loop
84.100,1887160,loop
84.200,1887160,loop
84.302,1887160,loop
84.405,1887160,loop
84.507,1887160,loop
84.608,1887160,loop
84.708,1887160,loop
84.811,1887160,loop
84.911,1887160,loop
85.017,1887160,loop
85.118,1887160,loop
85.219,1887160,loop
85.321,1887160,loop
85.422,1887160,loop
85.525,1887160,loop
85.628,1887160,loop
85.729,1887160,loop
85.829,1887160,loop
85.930,1887160,loop
86.030,1887160,loop
86.132,1887160,loop
86.233,1887160,loop
86.333,1887160,loop
86.435,1887160,loop
86.537,1887160,loop
86.638,1887160,loop
86.739,1887160,loop
86.840,1887160,loop
86.941,1887160,loop
87.043,1887160,loop
87.144,1887160,loop
87.245,1887160,loop
87.346,1887160,loop
87.450,1887160,loop
87.551,1887160,loop
87.654,1887160,loop
87.754,1887160,loop
87.855,1887160,loop
87.956,1887160,loop
88.056,1887160,loop
88.156,1887160,loop
88.257,1887160,loop
88.357,1887160,loop
88.459,1887160,loop
88.560,1887160,loop
88.661,1887160,loop
88.762,1887160,loop
88.862,1887160,loop
88.963,1887160,loop
89.064,1887160,loop
89.166,1887160,loop
89.271,1887160,loop
89.371,1887160,loop
89.474,1887160,loop
89.575,1887160,loop
89.676,1887160,loop
89.779,1887160,loop
89.880,1887160,loop
89.980,1887160,loop
90.081,1887160,loop
90.183,1887160,loop
90.284,1887160,loop
90.385,1887160,loop
90.485,1887160,loop
90.586,1887160,loop
90.687,1887160,loop
90.789,1887160,loop
90.892,1887160,loop
90.993,1887160,loop
91.093,1887160,loop
91.194,1887160,loop
91.294,1887160,loop
91.396,1887160,loop
91.497,1887160,loop
91.599,1887160,loop
91.699,1887160,loop
91.800,1887160,loop
91.901,1887160,loop
92.001,1887160,loop
92.102,1887160,loop
92.203,1887160,loop
92.303,1887160,loop
92.404,1887160,loop
92.504,1887160,loop
92.606,1887160,loop
92.707,1887160,loop
92.808,1887160,loop
92.910,1887160,loop
93.011,1887160,loop
93.112,1887160,loop
93.213,1887160,loop
93.315,1887160,loop
93.416,1887160,loop
93.516,1887160,loop
93.617,1887160,loop
93.718,1887160,loop
93.818,1887160,loop
93.919,1887160,loop
94.021,1887160,loop
94.122,1887160,loop
94.222,1887160,loop
94.324,1887160,loop
94.426,1887160,loop
94.526,1887160,loop
94.627,1887160,loop
94.728,1887160,loop
94.829,1887160,loop
94.929,1887160,loop
95.031,1887160,loop
95.131,1887160,loop
95.232,1887160,loop
95.332,1887160,loop
95.433,1887160,loop
95.535,1887160,loop
95.636,1887160,loop
95.739,1887160,loop
95.839,1887160,loop
95.943,1887160,loop
96.047,1887160,loop
96.148,1887160,loop
96.250,1887160,loop
96.350,1887160,loop
96.452,1887160,loop
96.553,1887160,loop
96.653,1887160,loop
96.754,1887160,loop
96.855,1887160,loop
96.955,1887160,loop
97.056,1887160,loop
97.157,1887160,loop
97.257,1887160,loop
97.358,1887160,loop
97.458,1887160,loop
97.561,1887160,loop
97.665,1887160,loop
97.766,1887160,loop
97.866,1887160,loop
97.967,1887160,loop
98.068,1887160,loop
98.170,1887160,loop
98.271,1887160,loop
98.373,1887160,loop
98.474,1887160,loop
98.574,1887160,loop
98.675,1887160,loop
98.776,1887160,loop
98.877,1887160,loop
98.978,1887160,loop
99.078,1887160,loop
99.179,1887160,loop
99.280,1887160,loop
99.382,1887160,loop
99.482,1887160,loop
99.584,1887160,loop
99.685,1887160,loop
99.789,1887160,loop
99.891,1887160,loop
99.991,1887160,loop
100.092,1887160,loop
100.192,1887160,loop
100.294,1887160,loop
100.395,1887160,loop
100.497,1887160,loop
100.597,1887160,loop
100.698,1887160,loop
100.798,1887160,loop
100.899,1887160,loop
101.000,1887160,loop
101.101,1887160,loop
101.204,1887160,loop
101.304,1887160,loop
101.405,1887160,loop
101.506,1887160,loop
101.607,1887160,loop
101.708,1887160,loop
101.809,1887160,loop
101.909,1887160,loop
102.011,1887160,loop
102.111,1887160,loop
102.211,1887160,loop
102.313,1887160,loop
102.415,1887160,loop
102.516,1887160,loop
102.617,1887160,loop
102.718,1887160,loop
102.818,1887160,loop
102.919,1887160,loop
103.022,1887160,loop
103.123,1887160,loop
103.226,1887160,loop
103.327,1887160,loop
103.428,1887160,loop
103.528,1887160,loop
103.628,1887160,loop
103.729,1887160,loop
103.829,1887160,loop
103.929,1887160,loop
104.030,1887160,loop
104.130,1887160,loop
104.231,1887160,loop
104.334,1887160,loop
104.437,1887160,loop
104.538,1887160,loop
104.639,1887160,loop
104.740,1887160,loop
104.842,1887160,loop
104.943,1887160,loop
105.043,1887160,loop
105.145,1887160,loop
105.246,1887160,loop
105.347,1887160,loop
105.449,1887160,loop
105.552,1887160,loop
105.653,1887160,loop
105.755,1887160,loop
105.859,1887160,loop
105.959,1887160,loop
106.061,1887160,loop
106.161,1887160,loop
106.262,1887160,loop
106.364,1887160,loop
106.465,1887160,loop
106.566,1887160,loop
106.667,1887160,loop
106.768,1887160,loop
106.870,1887160,loop
106.971,1887160,loop
107.072,1887160,loop
107.174,1887160,loop
107.278,1887160,loop
107.378,1887160,loop
107.479,1887160,loop
107.581,1887160,loop
107.681,1887160,loop
107.783,1887160,loop
107.884,1887160,loop
107.986,1887160,loop
108.088,1887160,loop
108.190,1887160,loop
108.291,1887160,loop
108.391,1887160,loop
108.492,1887160,loop
108.593,1887160,loop
108.696,1887160,loop
108.796,1887160,loop
108.898,1887160,loop
108.999,1887160,loop
109.100,1887160,loop
109.201,1887160,loop
109.302,1887160,loop
109.402,1887160,loop
109.503,1887160,loop
109.604,1887160,loop
109.704,1887160,loop
109.804,1887160,loop
109.907,1887160,loop
110.010,1887160,loop
110.110,1887160,loop
110.211,1887160,loop
110.313,1887160,loop
110.413,1887160,loop
110.515,1887160,loop
110.617,1887160,loop
110.718,1887160,loop
110.819,1887160,loop
110.920,1887160,loop
111.020,1887160,loop
111.121,1887160,loop
111.221,1887160,loop
111.324,1887160,loop
111.427,1887160,loop
111.527,1887160,loop
111.628,1887160,loop
111.728,1887160,loop
111.829,1887160,loop
111.929,1887160,loop
112.029,1887160,loop
112.129,1887160,loop
112.230,1887160,loop
112.332,1887160,loop
112.433,1887160,loop
112.533,1887160,loop
112.635,1887160,loop
112.736,1887160,loop
112.838,1887160,loop
112.938,1887160,loop
113.039,1887160,loop
113.141,1887160,loop
113.242,1887160,loop
113.343,1887160,loop
113.444,1887160,loop
113.547,1887160,loop
113.647,1887160,loop
113.750,1887160,loop
113.853,1887160,loop
113.954,1887160,loop
114.057,1887160,loop
114.158,1887160,loop
114.259,1887160,loop
114.362,1887160,loop
114.463,1887160,loop
114.563,1887160,loop
114.665,1887160,loop
114.766,1887160,loop
114.867,1887160,loop
114.968,1887160,loop
115.068,1887160,loop
115.168,1887160,loop
115.269,1887160,loop
115.370,1887160,loop
115.470,1887160,loop
115.570,1887160,loop
115.671,1887160,loop
115.771,1887160,loop
115.872,1887160,loop
115.973,1887160,loop
116.074,1887160,loop
116.177,1887160,loop
116.278,1887160,loop
116.380,1887160,loop
116.481,1887160,loop
116.587,1887444,loop
116.708,1887448,loop
116.818,1887448,loop
116.938,1887448,loop
117.059,1887448,loop
117.174,1887448,loop
117.289,1887448,loop
117.399,1887448,loop
117.510,1887448,loop
117.630,1887448,loop
117.750,1887448,loop
117.860,1887448,loop
117.976,1887448,loop
118.086,1887448,loop
118.211,1887448,loop
118.327,1887448,loop
118.442,1887448,loop
118.552,1887448,loop
118.667,1887448,loop
118.788,1887448,loop
118.903,1887448,loop
119.028,1887448,loop
119.143,1887448,loop
119.259,1887448,loop
119.374,1887448,loop
119.484,1887448,loop
119.599,1887448,loop
119.720,1887448,loop
119.835,1887448,loop
119.950,1887448,loop
120.060,1887448,loop
120.186,1887448,loop
120.301,1887448,loop
120.421,1887448,loop
120.542,1887448,loop
120.652,1887448,loop
120.767,1887448,loop
120.877,1887448,loop
120.993,1887448,loop
121.098,1887448,loop
121.213,1887448,loop
121.318,1887448,loop
121.428,1887448,loop
121.549,1887448,loop
121.664,1887448,loop
121.779,1887448,loop
121.889,1887448,loop
122.005,1887448,loop
122.115,1887448,loop
122.225,1887448,loop
122.345,1887448,loop
122.461,1887448,loop
122.586,1887448,loop
122.696,1887448,loop
122.812,1887448,loop
122.927,1887448,loop
123.042,1887448,loop
123.152,1887448,loop
123.267,1887448,loop
123.378,1887448,loop
123.503,1887448,loop
123.623,1887448,loop
123.739,1887448,loop
123.854,1887448,loop
123.964,1887448,loop
124.074,1887448,loop
124.190,1887448,loop
124.300,1887448,loop
124.410,1887448,loop
124.525,1887448,loop
124.651,1887448,loop
124.761,1887448,loop
124.881,1887448,loop
124.986,1887448,loop
125.102,1887448,loop
125.217,1887448,loop
125.332,1887448,loop
125.442,1887448,loop
125.552,1887448,loop
125.663,1887448,loop
125.778,1887448,loop
125.893,1887448,loop
126.008,1887448,loop
126.124,1887560,loop
126.239,1887560,loop
126.354,1887560,loop
126.464,1887560,loop
126.580,1887560,loop
126.695,1887560,loop
126.805,1887560,loop
126.915,1887560,loop
127.026,1887560,loop
127.141,1887560,loop
127.251,1887560,loop
127.366,1887560,loop
127.492,1887560,loop
127.607,1887560,loop
127.727,1887560,loop
127.837,1887560,loop
127.948,1887560,loop
128.058,1887560,loop
128.168,1887560,loop
128.283,1887560,loop
128.399,1887560,loop
128.514,1887560,loop
128.624,1887560,loop
128.734,1887560,loop
128.849,1887560,loop
128.960,1887560,loop
129.075,1887560,loop
129.200,1887560,loop
129.310,1887560,loop
129.426,1887560,loop
129.536,1887560,loop
129.651,1887560,loop
129.761,1887560,loop
129.872,1887560,loop
129.987,1887560,loop
130.092,1887560,loop
130.217,1887560,loop
130.328,1887560,loop
130.438,1887560,loop
130.553,1887560,loop
130.663,1887560,loop
130.773,1887560,loop
130.889,1887560,loop
131.004,1887560,loop
131.124,1887560,loop
131.234,1887560,loop
131.345,1887560,loop
131.455,1887560,loop
131.570,1887560,loop
131.685,1887560,loop
131.801,1887560,loop
131.911,1887560,loop
132.026,1887560,loop
132.146,1887560,loop
132.257,1887560,loop
132.372,1887560,loop
132.482,1887560,loop
132.602,1887560,loop
132.728,1887560,loop
132.843,1887560,loop
132.953,1887560,loop
133.069,1887560,loop
133.184,1887560,loop
133.299,1887560,loop
133.414,1887560,loop
133.524,1887560,loop
133.640,1887560,loop
133.755,1887560,loop
133.870,1887560,loop
133.980,1887560,loop
134.091,1887560,loop
134.206,1887560,loop
134.316,1887560,loop
134.426,1887560,loop
134.552,1887560,loop
134.662,1887560,loop
134.772,1887560,loop
134.882,1887560,loop
134.998,1887560,loop
135.108,1887560,loop
135.223,1887560,loop
135.348,1887560,loop
135.459,1887560,loop
135.569,1887560,loop
135.679,1887560,loop
135.789,1887560,loop
135.904,1887560,loop
136.015,1887560,loop
136.125,1887560,loop
136.240,1887560,loop
136.360,1887584,loop
136.476,1887584,loop
136.591,1887584,loop
