t_s,rss_kb,phase
0.000,347668,start
0.112,357576,start
0.288,383164,setup
0.396,388972,setup
0.634,418544,setup
0.808,475544,after_setup
2.963,517424,loop
3.917,548736,loop
4.059,597684,loop
4.201,622192,loop
4.332,622192,loop
4.447,622192,loop
4.557,622312,loop
4.705,542264,after_loop
