t_s,rss_kb,phase
15.370,839916,loop
15.471,839916,loop
15.571,839916,loop
15.672,839916,loop
15.775,839916,loop
15.875,839916,loop
15.977,839916,loop
16.079,839916,loop
16.181,839916,loop
16.282,839916,loop
16.386,839916,loop
16.487,839916,loop
16.589,839916,loop
16.691,839916,loop
16.793,839916,loop
16.894,839916,loop
16.997,839916,loop
17.101,839916,loop
17.201,839916,loop
17.305,839916,loop
17.407,839916,loop
17.508,839916,loop
17.614,839916,loop
17.716,839916,loop
17.816,839916,loop
17.918,839916,loop
18.026,839916,loop
18.130,839916,loop
18.231,839916,loop
18.333,839916,loop
18.434,839916,loop
18.539,839916,loop
18.641,839916,loop
18.742,839916,loop
18.844,839916,loop
18.945,839916,loop
19.047,839916,loop
19.148,839916,loop
19.250,839916,loop
19.351,839916,loop
19.451,839916,loop
19.551,839916,loop
19.651,839916,loop
19.752,839916,loop
19.856,839916,loop
19.958,839916,loop
20.062,839916,loop
20.162,839916,loop
20.266,839916,loop
20.366,839916,loop
20.471,839916,loop
20.571,839916,loop
20.671,839916,loop
20.772,839916,loop
20.879,839916,loop
20.981,839916,loop
21.082,839916,loop
21.184,840244,loop
21.287,840244,loop
21.390,840244,loop
21.490,840244,loop
21.592,840244,loop
21.697,840244,loop
21.799,840244,loop
21.900,840244,loop
22.002,840244,loop
22.103,840244,loop
22.205,840244,loop
22.313,840244,loop
22.415,840244,loop
22.518,840244,loop
22.622,840244,loop
22.726,840244,loop
22.828,840244,loop
22.932,840244,loop
23.032,840244,loop
23.132,840244,loop
23.233,840244,loop
23.335,840244,loop
23.438,840244,loop
23.538,840244,loop
23.638,840244,loop
23.740,840244,loop
23.843,840244,loop
23.947,840244,loop
24.050,840244,loop
24.150,840244,loop
24.251,840244,loop
24.354,840244,loop
24.457,840244,loop
24.557,840244,loop
24.660,840244,loop
24.765,840244,loop
24.865,840244,loop
24.966,840244,loop
25.066,840244,loop
25.167,840244,loop
25.272,840244,loop
25.374,840244,loop
25.481,840244,loop
25.582,840244,loop
25.684,840244,loop
25.786,840244,loop
25.888,840244,loop
25.989,840244,loop
26.091,840244,loop
26.197,840244,loop
26.298,840244,loop
26.400,840244,loop
26.501,840244,loop
26.603,840244,loop
26.704,840244,loop
26.804,840244,loop
26.907,840244,loop
27.008,840244,loop
27.112,840244,loop
27.214,840244,loop
27.319,840528,loop
27.434,840528,loop
27.544,840528,loop
27.655,840528,loop
27.770,840528,loop
27.880,840532,loop
27.995,840532,loop
28.111,840532,loop
28.226,840532,loop
28.336,840532,loop
28.446,840532,loop
28.556,840532,loop
28.667,840532,loop
28.782,840532,loop
28.892,840532,loop
29.002,840532,loop
29.113,840532,loop
29.223,840532,loop
29.338,840532,loop
29.448,840532,loop
29.563,840532,loop
29.674,840532,loop
29.794,840532,loop
29.909,840532,loop
30.014,840532,loop
30.130,840532,loop
30.240,840532,loop
30.355,840532,loop
30.465,840532,loop
30.581,840532,loop
30.691,840532,loop
30.806,840532,loop
30.921,840532,loop
31.032,840532,loop
31.147,840532,loop
31.262,840532,loop
31.372,840532,loop
31.482,841312,loop
31.598,841312,loop
31.713,841312,loop
31.823,841312,loop
31.933,841312,loop
32.044,841312,loop
32.154,841312,loop
32.274,841312,loop
32.384,841312,loop
32.500,841312,loop
32.610,841312,loop
32.720,841312,loop
32.835,841312,loop
32.945,841312,loop
33.050,841312,loop
33.166,841312,loop
33.276,841312,loop
33.391,841312,loop
33.506,841312,loop
33.622,841312,loop
33.732,841312,loop
33.847,841312,loop
33.957,841312,loop
34.068,841312,loop
34.178,841312,loop
34.288,841312,loop
34.398,841312,loop
34.508,841312,loop
34.624,841312,loop
34.739,841312,loop
34.849,841312,loop
34.969,841312,loop
35.085,841312,loop
35.195,841312,loop
35.305,841312,loop
35.425,841312,loop
35.536,841312,loop
35.646,841312,loop
35.756,841312,loop
35.866,841312,loop
35.976,841312,loop
36.092,841312,loop
36.212,841312,loop
36.327,841312,loop
36.437,841312,loop
36.553,841312,loop
36.668,841312,loop
36.788,841312,loop
36.898,841312,loop
37.014,841312,loop
37.124,841312,loop
37.231,841312,loop
37.381,520908,after_loop
