t_s,rss_kb,phase
0.000,347876,start
0.277,402316,start
0.405,413656,setup
0.506,419192,setup
0.727,434412,warmup
1.275,458312,warmup
1.512,462808,warmup
4.587,567180,setup
4.990,597644,jit
