t_s,rss_kb,phase
0.000,347884,start
0.111,374520,start
0.298,384920,setup
0.403,390728,setup
0.629,418720,warmup
1.177,458440,warmup
1.413,465372,warmup
4.679,558728,jit
6.847,559624,after_loop
