t_s,rss_kb,phase
0.000,347804,start
0.114,435564,start
0.522,447708,setup
0.626,453516,setup
0.846,468728,warmup
1.393,483876,warmup
1.621,486048,warmup
4.678,566940,setup
5.168,595568,setup
