t_s,rss_kb,phase
0.000,347648,start
0.112,386000,start
0.348,396668,setup
0.502,425488,after_setup
0.608,435720,after_setup
0.716,457068,loop
0.848,463140,loop
0.963,467364,loop
1.083,472116,loop
1.193,476352,loop
1.305,521536,loop
1.405,544348,loop
1.505,576876,loop
1.605,628092,loop
1.705,710172,loop
1.805,827484,loop
