t_s,rss_kb,phase
0.000,347664,start
0.114,402220,start
0.407,413564,setup
0.508,419112,setup
0.731,434332,warmup
1.279,458232,warmup
1.517,462744,warmup
4.593,566908,setup
4.863,597416,jit
6.416,712064,after_loop
