t_s,rss_kb,phase
0.000,351332,start
0.113,361196,start
0.227,379420,setup
0.328,388712,setup
0.461,406672,warmup
0.620,422128,warmup
1.165,455368,warmup
1.400,466452,warmup
4.448,570704,warmup
4.654,561824,jit
5.103,561884,after_loop
