t_s,rss_kb,phase
0.000,347760,start
0.113,372012,start
0.301,385448,after_setup
0.402,396004,after_setup
0.502,403780,loop
0.607,416300,loop
0.737,422372,loop
0.848,426860,loop
0.963,438340,loop
1.063,438864,loop
1.163,439392,loop
1.263,439656,loop
