t_s,rss_kb,phase
0.000,348000,start
0.111,371648,start
0.443,396736,setup
0.546,419124,after_setup
2.294,489060,loop
2.451,516600,loop
2.597,568396,loop
2.717,613804,loop
2.890,658156,loop
3.004,658156,loop
3.115,658156,loop
3.250,497532,after_loop
