t_s,rss_kb,phase
0.000,349416,start
0.112,359296,start
0.286,385740,after_setup
0.386,396516,after_setup
0.486,412016,loop
0.592,418540,loop
0.702,424348,loop
0.812,429100,loop
0.917,444468,loop
1.017,480040,loop
