t_s,rss_kb,phase
74.555,3250176,loop
74.658,3250176,loop
74.761,3250180,loop
74.862,3250184,loop
74.965,3250188,loop
75.070,3250188,loop
75.170,3250192,loop
75.272,3250196,loop
75.374,3250200,loop
75.476,3250204,loop
75.577,3250204,loop
75.678,3250208,loop
75.782,3250212,loop
75.882,3250216,loop
75.984,3250216,loop
76.090,3250220,loop
76.191,3250224,loop
76.294,3250228,loop
76.396,3250228,loop
76.497,3250232,loop
76.602,3250236,loop
76.705,3250240,loop
76.807,3250240,loop
76.908,3250244,loop
77.011,3250248,loop
77.118,3250252,loop
77.220,3250252,loop
77.321,3250256,loop
77.428,3250260,loop
77.531,3250264,loop
77.635,3250264,loop
77.743,3250268,loop
77.844,3250272,loop
77.948,3250276,loop
78.049,3250276,loop
78.149,3250280,loop
78.252,3250284,loop
78.355,3250288,loop
78.459,3250288,loop
78.560,3250292,loop
78.663,3250296,loop
78.772,3250300,loop
78.873,3250300,loop
78.975,3250304,loop
79.076,3250308,loop
79.177,3250312,loop
79.279,3250312,loop
79.382,3250316,loop
79.485,3250320,loop
79.586,3250324,loop
79.687,3250328,loop
79.790,3250328,loop
79.892,3250332,loop
79.992,3250336,loop
80.098,3250340,loop
80.203,3250340,loop
80.307,3250344,loop
80.412,3250348,loop
80.513,3250352,loop
80.614,3250352,loop
80.717,3250356,loop
80.818,3250360,loop
80.921,3250364,loop
81.027,3250368,loop
81.129,3250368,loop
81.231,3250372,loop
81.333,3250376,loop
81.435,3250380,loop
81.536,3250380,loop
81.639,3250384,loop
81.740,3250388,loop
81.843,3250392,loop
81.945,3250392,loop
82.046,3250396,loop
82.148,3250400,loop
82.248,3250400,loop
82.351,3250404,loop
82.456,3250408,loop
82.560,3250412,loop
82.661,3250412,loop
82.764,3250416,loop
82.867,3250420,loop
82.968,3250424,loop
83.070,3250428,loop
83.171,3250428,loop
83.273,3250432,loop
83.379,3250436,loop
83.481,3250440,loop
83.584,3250440,loop
83.685,3250444,loop
83.790,3250448,loop
83.891,3250448,loop
83.992,3250452,loop
84.093,3250456,loop
84.199,3250460,loop
84.301,3250464,loop
84.405,3250468,loop
84.509,3250468,loop
84.613,3250472,loop
84.713,3250476,loop
84.815,3250476,loop
84.918,3250480,loop
85.018,3250484,loop
85.119,3250488,loop
85.222,3250492,loop
85.328,3250492,loop
85.431,3250496,loop
85.532,3250500,loop
85.634,3250500,loop
85.738,3250504,loop
85.842,3250508,loop
85.944,3250512,loop
86.045,3250512,loop
86.148,3250516,loop
86.253,3250520,loop
86.357,3250524,loop
86.460,3250528,loop
86.561,3250528,loop
86.663,3250532,loop
86.766,3250536,loop
86.870,3250540,loop
86.971,3250540,loop
87.072,3250544,loop
87.175,3250548,loop
87.276,3250552,loop
87.377,3250552,loop
87.479,3250556,loop
87.580,3250560,loop
87.683,3250564,loop
87.784,3250564,loop
87.884,3250568,loop
87.987,3250572,loop
88.093,3250576,loop
88.198,3250580,loop
88.301,3250580,loop
88.401,3250584,loop
88.504,3250588,loop
88.605,3250588,loop
88.707,3250592,loop
88.808,3250596,loop
88.909,3250600,loop
89.010,3250600,loop
89.111,3250604,loop
89.214,3250608,loop
89.316,3250612,loop
89.422,3250612,loop
89.524,3250616,loop
89.625,3250620,loop
89.727,3250624,loop
89.829,3250624,loop
89.932,3250628,loop
90.036,3250632,loop
90.138,3250636,loop
90.240,3250636,loop
90.351,3250640,loop
90.452,3250644,loop
90.556,3250648,loop
90.661,3250652,loop
90.761,3250652,loop
90.862,3250656,loop
90.963,3250660,loop
91.064,3250664,loop
91.167,3250668,loop
91.270,3250668,loop
91.370,3250672,loop
91.471,3250672,loop
91.578,3250676,loop
91.682,3250680,loop
91.782,3250684,loop
91.884,3250688,loop
91.985,3250688,loop
92.087,3250692,loop
92.187,3250696,loop
92.288,3250700,loop
92.389,3250700,loop
92.489,3250704,loop
92.594,3250708,loop
92.695,3250712,loop
92.797,3250712,loop
92.898,3250716,loop
92.999,3250720,loop
93.103,3250724,loop
93.205,3250724,loop
93.308,3250728,loop
93.410,3250732,loop
93.514,3250736,loop
93.618,3250736,loop
93.719,3250740,loop
93.821,3250744,loop
93.923,3250748,loop
94.024,3250752,loop
94.127,3250752,loop
94.229,3250756,loop
94.329,3250760,loop
94.432,3250760,loop
94.535,3250764,loop
94.647,3250768,loop
94.751,3250772,loop
94.853,3250776,loop
94.954,3250776,loop
95.056,3250780,loop
95.157,3250784,loop
95.257,3250784,loop
95.359,3250788,loop
95.462,3250792,loop
95.563,3250792,loop
95.665,3250796,loop
95.766,3250800,loop
95.869,3250804,loop
95.969,3250808,loop
96.070,3250808,loop
96.172,3250812,loop
96.276,3250816,loop
96.380,3250820,loop
96.483,3250824,loop
96.587,3250824,loop
96.690,3250828,loop
96.793,3250832,loop
96.894,3250832,loop
96.998,3250836,loop
97.098,3250840,loop
97.201,3250844,loop
97.302,3250848,loop
97.403,3250848,loop
97.505,3250852,loop
97.613,3250856,loop
97.714,3250860,loop
97.819,3250860,loop
97.925,3250864,loop
98.032,3250868,loop
98.134,3250868,loop
98.237,3250872,loop
98.338,3250876,loop
98.444,3250880,loop
98.549,3250884,loop
98.651,3250884,loop
98.752,3250888,loop
98.861,3250892,loop
98.962,3250896,loop
99.064,3250900,loop
99.168,3250900,loop
99.270,3250904,loop
99.374,3250908,loop
99.474,3250912,loop
99.581,3250912,loop
99.682,3250916,loop
99.783,3250920,loop
99.884,3250920,loop
99.985,3250924,loop
100.087,3250928,loop
100.192,3250932,loop
100.299,3250936,loop
100.403,3250936,loop
100.503,3250940,loop
100.603,3250944,loop
100.705,3250948,loop
100.807,3250952,loop
100.907,3250952,loop
101.008,3250956,loop
101.111,3250960,loop
101.213,3250960,loop
101.320,3250964,loop
101.422,3250968,loop
101.522,3250972,loop
101.623,3250972,loop
101.727,3250976,loop
101.827,3250980,loop
101.929,3250984,loop
102.030,3250988,loop
102.132,3250988,loop
102.235,3250992,loop
102.339,3250996,loop
102.442,3250996,loop
102.543,3251000,loop
102.644,3251004,loop
102.748,3251008,loop
102.848,3251012,loop
102.951,3251012,loop
103.052,3251016,loop
103.153,3251020,loop
103.254,3251020,loop
103.354,3251024,loop
103.456,3251028,loop
103.557,3251032,loop
103.658,3251036,loop
103.760,3251036,loop
103.862,3251040,loop
103.963,3251044,loop
104.064,3251044,loop
104.165,3251048,loop
104.265,3251052,loop
104.368,3251056,loop
104.469,3251056,loop
104.572,3253104,loop
104.675,3253108,loop
104.787,3253112,loop
104.889,3253116,loop
104.993,3253116,loop
105.095,3253120,loop
105.197,3253124,loop
105.300,3253124,loop
105.402,3253128,loop
105.503,3253132,loop
105.608,3253136,loop
105.712,3253136,loop
105.812,3253140,loop
105.916,3253144,loop
106.026,3253148,loop
106.134,3253152,loop
106.235,3253152,loop
106.340,3253156,loop
106.445,3253160,loop
106.545,3253164,loop
106.649,3253164,loop
106.756,3253168,loop
106.861,3253172,loop
106.962,3253176,loop
107.068,3253180,loop
107.169,3253184,loop
107.272,3253184,loop
107.373,3253188,loop
107.473,3253192,loop
107.575,3253192,loop
107.677,3253196,loop
107.779,3253200,loop
107.879,3253200,loop
107.982,3253204,loop
108.083,3253208,loop
108.186,3253212,loop
108.290,3253216,loop
108.391,3253220,loop
108.492,3253220,loop
108.592,3253224,loop
108.693,3253228,loop
108.796,3253228,loop
108.896,3253232,loop
108.999,3253236,loop
109.100,3253240,loop
109.207,3253240,loop
109.311,3253244,loop
109.412,3253248,loop
109.518,3253252,loop
109.619,3253252,loop
109.720,3253256,loop
109.821,3253260,loop
109.921,3253264,loop
110.025,3253268,loop
110.127,3253268,loop
110.231,3253272,loop
110.333,3253276,loop
110.438,3253280,loop
110.542,3253280,loop
110.646,3253284,loop
110.747,3253288,loop
110.849,3253288,loop
110.958,3253292,loop
111.060,3253296,loop
111.161,3253300,loop
111.261,3253304,loop
111.364,3253304,loop
111.465,3253308,loop
111.566,3253312,loop
111.667,3253316,loop
111.769,3253316,loop
111.871,3253320,loop
111.974,3253324,loop
112.088,3253328,loop
112.188,3253332,loop
112.288,3253332,loop
112.390,3253336,loop
112.490,3253340,loop
112.591,3253340,loop
112.694,3253344,loop
112.795,3253348,loop
112.895,3253352,loop
112.996,3253352,loop
113.098,3253356,loop
113.199,3253360,loop
113.299,3253364,loop
113.401,3253368,loop
113.502,3253368,loop
113.603,3253372,loop
113.705,3253376,loop
113.812,3253376,loop
113.913,3253380,loop
114.014,3253384,loop
114.116,3253388,loop
114.218,3253388,loop
114.319,3253392,loop
114.420,3253396,loop
114.521,3253400,loop
114.621,3253404,loop
114.722,3253404,loop
114.826,3253408,loop
114.928,3253412,loop
115.028,3253412,loop
115.129,3253416,loop
115.229,3253420,loop
115.329,3253424,loop
115.432,3253428,loop
115.532,3253428,loop
115.633,3253432,loop
115.737,3253436,loop
115.843,3253440,loop
115.951,3253440,loop
116.051,3253444,loop
116.151,3253448,loop
116.255,3253448,loop
116.358,3253452,loop
116.460,3253456,loop
116.561,3253460,loop
116.669,3253464,loop
116.772,3253464,loop
116.874,3253468,loop
116.975,3253472,loop
117.076,3253476,loop
117.177,3253476,loop
117.278,3253480,loop
117.381,3253484,loop
117.484,3253484,loop
117.587,3253488,loop
117.691,3253492,loop
117.791,3253496,loop
117.892,3253500,loop
117.997,3253500,loop
118.098,3253504,loop
118.207,3253508,loop
118.308,3253512,loop
118.412,3253516,loop
118.513,3253516,loop
118.616,3253520,loop
118.720,3253524,loop
118.824,3253528,loop
118.924,3253528,loop
119.027,3253532,loop
119.129,3253536,loop
119.232,3253536,loop
119.332,3253540,loop
119.433,3253544,loop
119.537,3253548,loop
119.639,3253552,loop
119.744,3253552,loop
119.844,3253556,loop
119.947,3253560,loop
120.050,3253564,loop
120.150,3253564,loop
120.252,3253568,loop
120.363,3253572,loop
120.463,3253572,loop
120.563,3253576,loop
120.674,3253580,loop
120.776,3253584,loop
120.879,3253588,loop
120.986,3253588,loop
121.088,3253592,loop
121.189,3253596,loop
121.291,3253600,loop
121.394,3253600,loop
121.494,3253604,loop
121.595,3253608,loop
121.698,3253612,loop
121.799,3253616,loop
121.900,3253616,loop
122.002,3253620,loop
122.103,3253624,loop
122.209,3253628,loop
122.313,3253628,loop
122.414,3253632,loop
122.516,3253636,loop
122.617,3253640,loop
122.717,3253640,loop
122.819,3253644,loop
122.922,3253648,loop
123.024,3253652,loop
123.129,3253656,loop
123.230,3253656,loop
123.330,3253660,loop
123.431,3253664,loop
123.532,3253668,loop
123.638,3253668,loop
123.741,3253672,loop
123.843,3253676,loop
123.945,3253680,loop
124.047,3253680,loop
124.147,3253684,loop
124.251,3253688,loop
124.354,3253692,loop
124.456,3253696,loop
124.559,3253696,loop
124.660,3253700,loop
124.760,3253704,loop
124.861,3253704,loop
124.962,3253708,loop
125.064,3253712,loop
125.165,3253716,loop
125.265,3253716,loop
125.366,3253720,loop
125.468,3253724,loop
125.570,3253728,loop
125.674,3253728,loop
125.778,3253732,loop
125.882,3253736,loop
125.985,3253740,loop
126.086,3253740,loop
126.186,3253744,loop
126.287,3253748,loop
126.393,3253752,loop
126.496,3253752,loop
126.596,3253756,loop
126.700,3253760,loop
126.804,3253764,loop
126.905,3253764,loop
127.012,3253768,loop
127.114,3253772,loop
127.219,3253776,loop
127.322,3253776,loop
127.424,3253780,loop
127.525,3253784,loop
127.627,3253788,loop
127.731,3253788,loop
127.838,3253792,loop
127.943,3253796,loop
128.044,3253800,loop
128.147,3253800,loop
128.248,3253804,loop
128.350,3253808,loop
128.451,3253812,loop
128.552,3253816,loop
128.653,3253816,loop
128.757,3253820,loop
128.857,3253824,loop
128.959,3253828,loop
129.065,3253828,loop
129.165,3253832,loop
129.265,3253836,loop
129.369,3253840,loop
129.473,3253844,loop
129.578,3253844,loop
129.684,3253848,loop
129.785,3253852,loop
129.889,3253856,loop
129.998,3253856,loop
130.099,3253860,loop
130.201,3253864,loop
130.303,3253868,loop
130.406,3253868,loop
130.508,3253872,loop
130.611,3253876,loop
130.719,3253880,loop
130.820,3253880,loop
130.923,3253884,loop
131.025,3253888,loop
131.127,3253892,loop
131.230,3253896,loop
131.333,3253896,loop
131.438,3253900,loop
131.539,3253904,loop
131.641,3253908,loop
131.742,3253908,loop
131.846,3253912,loop
131.948,3253916,loop
132.048,3253916,loop
132.150,3253920,loop
132.259,3253924,loop
132.363,3253928,loop
132.466,3253928,loop
132.566,3253932,loop
132.668,3253936,loop
132.771,3253936,loop
132.872,3253936,loop
132.980,3253936,loop
133.082,3253948,loop
133.183,3253952,loop
133.285,3253956,loop
133.385,3253956,loop
133.487,3253960,loop
133.588,3253964,loop
133.688,3253964,loop
133.789,3253968,loop
133.891,3253972,loop
133.992,3253976,loop
134.096,3253980,loop
134.196,3253984,loop
134.296,3253984,loop
134.397,3253988,loop
134.499,3253992,loop
134.610,3253992,loop
134.711,3253996,loop
134.811,3254000,loop
134.913,3254004,loop
135.014,3254004,loop
135.119,3254008,loop
135.221,3254012,loop
135.322,3254016,loop
135.423,3254020,loop
135.526,3254020,loop
135.627,3254024,loop
135.729,3254028,loop
135.833,3254028,loop
135.935,3254032,loop
136.038,3254036,loop
136.139,3254040,loop
136.239,3254040,loop
136.340,3254044,loop
136.443,3254048,loop
136.549,3254052,loop
136.649,3254056,loop
136.750,3254056,loop
136.853,3254060,loop
136.964,3254064,loop
137.065,3254064,loop
137.166,3254068,loop
137.268,3254072,loop
137.373,3254076,loop
137.475,3254080,loop
137.576,3254080,loop
137.678,3254084,loop
137.780,3254088,loop
137.883,3254092,loop
137.987,3254092,loop
138.093,3254096,loop
138.194,3254100,loop
138.294,3254104,loop
138.398,3254104,loop
138.500,3254108,loop
138.601,3254112,loop
138.703,3254116,loop
138.803,3254120,loop
138.906,3254120,loop
139.017,3254124,loop
139.120,3254128,loop
139.221,3254132,loop
139.325,3254132,loop
