t_s,rss_kb,phase
0.000,347788,start
0.113,357640,start
0.285,381728,setup
0.394,391088,setup
0.502,406668,after_setup
0.602,415680,loop
0.707,430516,loop
0.823,435268,loop
0.943,441076,loop
1.048,469900,loop
1.148,522516,loop
