t_s,rss_kb,phase
0.000,351864,start
0.111,361752,start
0.273,406424,start
0.442,425332,warmup
1.116,450592,warmup
2.272,491608,warmup
3.237,562592,setup
3.362,563032,loop
4.062,565132,loop
4.428,565168,after_loop
