t_s,rss_kb,phase
0.000,349880,start
0.110,360048,start
0.280,386248,after_setup
0.380,397048,after_setup
0.486,413860,loop
0.596,419668,loop
0.706,425212,loop
0.816,429700,loop
0.922,441968,loop
