t_s,rss_kb,phase
0.000,351300,start
0.113,374948,start
0.444,400048,setup
0.546,422424,after_setup
1.999,500232,loop
3.255,555780,loop
3.414,605776,loop
3.563,652504,loop
3.732,700024,loop
3.856,746752,loop
4.008,788992,loop
4.200,844348,loop
4.301,845556,loop
4.402,845556,loop
4.505,845556,loop
4.606,845560,loop
4.706,845560,loop
4.807,845560,loop
4.907,845560,loop
5.008,845560,loop
5.109,845560,loop
5.209,845560,loop
5.310,845560,loop
5.410,845560,loop
5.513,845560,loop
5.616,845560,loop
5.720,845560,loop
5.826,845560,loop
5.928,845560,loop
6.028,845560,loop
6.130,845560,loop
6.237,845560,loop
6.339,845560,loop
6.440,845560,loop
6.541,845560,loop
6.643,845560,loop
6.744,845564,loop
6.846,845564,loop
6.947,845564,loop
7.049,845564,loop
7.150,845564,loop
7.251,845564,loop
7.354,845564,loop
7.455,845564,loop
7.558,845564,loop
7.663,845564,loop
7.767,845564,loop
7.867,845564,loop
7.971,845564,loop
8.071,845564,loop
8.174,845564,loop
8.276,845564,loop
8.377,845564,loop
8.478,845564,loop
8.583,845564,loop
8.684,845564,loop
8.787,845564,loop
8.890,845564,loop
8.994,845564,loop
9.097,845564,loop
9.199,845564,loop
9.300,845564,loop
9.404,845564,loop
9.506,845564,loop
9.606,845564,loop
9.708,845568,loop
9.811,845568,loop
9.914,845568,loop
10.015,845568,loop
10.117,845800,loop
10.218,845800,loop
10.321,845800,loop
10.426,845800,loop
10.528,845800,loop
10.630,845800,loop
10.732,845800,loop
10.832,845800,loop
10.933,845800,loop
11.034,845800,loop
11.134,845800,loop
11.235,845800,loop
11.338,845800,loop
11.441,845800,loop
11.545,845800,loop
11.647,845800,loop
11.748,845800,loop
11.850,845800,loop
11.950,845800,loop
12.054,845800,loop
12.155,845800,loop
12.257,845800,loop
12.357,845800,loop
12.458,845800,loop
12.558,845800,loop
12.659,845800,loop
12.760,845800,loop
12.861,845800,loop
12.963,845800,loop
13.064,845800,loop
13.164,845800,loop
13.265,845800,loop
13.368,845800,loop
13.468,845800,loop
13.572,845800,loop
13.673,845800,loop
13.774,845800,loop
13.878,845800,loop
13.979,845800,loop
14.083,845800,loop
14.185,845800,loop
14.287,845800,loop
14.392,845800,loop
14.494,845800,loop
14.597,845800,loop
14.698,845800,loop
14.798,845800,loop
14.899,845800,loop
15.002,845800,loop
15.105,845800,loop
15.209,845800,loop
15.309,845800,loop
15.410,845800,loop
15.510,845800,loop
15.616,845800,loop
15.718,845800,loop
15.819,845800,loop
15.920,845800,loop
16.021,845800,loop
16.125,845800,loop
16.227,845800,loop
16.329,845800,loop
16.430,845800,loop
16.531,845800,loop
16.631,845800,loop
16.733,845800,loop
16.834,845800,loop
16.938,845800,loop
17.040,845800,loop
17.140,845800,loop
17.245,845800,loop
17.347,845800,loop
17.448,845800,loop
17.552,845800,loop
17.656,845800,loop
17.762,845800,loop
17.863,845800,loop
17.964,845800,loop
18.065,845800,loop
18.170,845800,loop
18.273,845800,loop
18.374,845800,loop
18.477,845800,loop
18.578,845800,loop
18.680,845800,loop
18.783,845800,loop
18.885,845800,loop
18.987,845800,loop
19.089,845800,loop
19.194,845800,loop
19.295,845800,loop
19.400,845800,loop
19.504,845800,loop
19.605,845800,loop
19.706,845800,loop
19.807,845800,loop
19.908,845800,loop
20.009,845800,loop
20.109,845800,loop
20.211,845800,loop
20.315,846688,loop
20.416,846688,loop
20.516,846688,loop
20.621,846688,loop
20.722,846688,loop
20.824,846688,loop
20.925,846688,loop
21.028,846688,loop
21.129,846688,loop
21.242,846688,loop
21.343,846688,loop
21.445,846688,loop
21.549,846688,loop
21.651,846688,loop
21.753,846688,loop
21.855,846688,loop
21.959,846688,loop
22.060,846688,loop
22.164,846688,loop
22.266,846688,loop
22.367,846688,loop
22.468,846688,loop
22.568,846688,loop
22.670,846688,loop
22.770,846688,loop
22.871,846688,loop
22.974,846688,loop
23.079,846688,loop
23.180,846688,loop
23.281,846688,loop
23.383,846688,loop
23.485,846688,loop
23.587,846688,loop
23.689,846688,loop
23.790,846688,loop
23.890,846688,loop
23.992,846688,loop
24.093,846688,loop
24.193,846688,loop
24.294,846688,loop
24.395,846688,loop
24.495,846688,loop
24.598,846688,loop
24.701,846688,loop
24.802,846688,loop
24.903,846688,loop
25.005,846688,loop
25.108,846688,loop
25.208,846688,loop
25.309,846688,loop
25.411,846688,loop
25.512,846688,loop
25.613,846688,loop
25.713,846688,loop
25.818,846688,loop
25.921,846688,loop
26.023,846688,loop
26.123,846688,loop
26.224,846688,loop
26.326,846688,loop
26.430,846688,loop
26.531,846688,loop
26.633,846688,loop
26.734,846688,loop
26.837,846688,loop
26.937,846688,loop
27.040,846688,loop
27.140,846688,loop
27.246,846688,loop
27.351,847036,loop
27.472,847036,loop
27.582,847036,loop
27.707,847036,loop
27.818,847036,loop
27.928,847036,loop
28.038,847036,loop
28.158,847040,loop
28.269,847040,loop
28.384,847040,loop
28.494,847040,loop
28.614,847040,loop
28.730,847040,loop
28.840,847040,loop
28.950,847040,loop
29.065,847040,loop
29.181,847040,loop
29.291,847040,loop
29.411,847040,loop
29.521,847040,loop
29.642,847040,loop
29.752,847040,loop
29.862,847040,loop
29.972,847040,loop
30.087,847040,loop
30.203,847040,loop
30.323,847040,loop
30.438,847040,loop
30.554,847104,loop
30.664,847104,loop
30.779,847104,loop
30.889,847104,loop
31.004,847104,loop
31.115,847104,loop
31.225,847104,loop
31.340,847104,loop
31.450,847104,loop
31.561,847104,loop
31.671,847104,loop
31.781,847104,loop
31.891,847104,loop
32.011,847104,loop
32.127,847104,loop
32.237,847104,loop
32.347,847104,loop
32.462,847104,loop
32.573,847104,loop
32.683,847104,loop
32.798,847104,loop
32.913,847104,loop
33.023,847104,loop
33.134,847104,loop
33.244,847104,loop
33.359,847104,loop
33.469,847104,loop
33.579,847104,loop
33.700,847104,loop
33.825,847104,loop
33.935,847104,loop
34.051,847104,loop
34.171,847104,loop
34.286,847104,loop
34.412,847104,loop
34.522,847104,loop
34.632,847104,loop
34.742,847104,loop
34.857,847104,loop
34.968,847104,loop
35.083,847104,loop
35.193,847104,loop
35.303,847104,loop
35.424,847104,loop
35.534,847104,loop
35.644,847104,loop
35.754,847104,loop
35.864,847104,loop
35.975,847104,loop
36.085,847104,loop
36.195,847104,loop
36.305,847104,loop
36.426,847104,loop
36.541,847104,loop
36.656,847104,loop
36.766,847104,loop
36.882,847104,loop
36.992,847104,loop
37.112,847104,loop
37.222,847104,loop
37.338,847104,loop
37.448,847104,loop
37.558,847104,loop
37.668,847104,loop
37.778,847104,loop
37.889,847104,loop
38.004,847104,loop
38.124,847104,loop
38.239,847104,loop
38.350,847104,loop
38.465,847104,loop
38.580,847104,loop
38.695,847104,loop
38.811,847104,loop
38.936,847104,loop
39.056,847104,loop
39.167,847104,loop
39.277,847104,loop
39.397,847104,loop
39.512,847104,loop
39.628,847104,loop
39.748,847104,loop
39.858,847104,loop
39.984,847104,loop
40.099,847104,loop
40.209,847104,loop
40.329,847104,loop
40.440,847104,loop
40.545,847104,loop
40.660,847104,loop
40.775,847104,loop
40.890,847104,loop
41.006,847104,loop
41.121,847104,loop
41.241,847104,loop
41.351,847104,loop
41.467,847104,loop
41.582,847104,loop
41.692,847104,loop
41.802,847104,loop
41.918,847104,loop
42.033,847104,loop
42.143,847104,loop
42.258,847104,loop
42.369,847104,loop
42.484,847104,loop
42.604,847104,loop
42.714,847104,loop
42.830,847104,loop
42.945,847104,loop
43.055,847104,loop
43.165,847104,loop
43.281,847104,loop
43.396,847104,loop
43.506,847104,loop
43.616,847104,loop
43.731,847104,loop
43.842,847104,loop
43.947,847104,loop
44.057,847104,loop
44.167,847104,loop
44.277,847104,loop
44.388,847104,loop
44.503,847104,loop
44.613,847104,loop
44.723,847104,loop
44.834,847104,loop
44.944,847104,loop
45.054,847104,loop
45.174,847104,loop
45.284,847104,loop
45.400,847104,loop
45.510,847104,loop
45.620,847104,loop
45.730,847104,loop
45.840,847104,loop
46.028,524100,after_loop
