t_s,rss_kb,phase
0.000,347652,start
0.113,357596,start
0.291,396396,setup
0.549,419160,after_setup
2.008,496868,loop
4.384,604940,loop
4.536,639760,loop
4.694,694932,loop
4.867,746608,loop
4.989,790660,loop
5.139,837388,loop
5.326,888072,loop
5.603,967620,loop
5.731,1031220,loop
5.832,1031376,loop
5.932,1031380,loop
6.034,1031380,loop
6.135,1031380,loop
6.236,1031380,loop
6.337,1031380,loop
6.438,1031380,loop
6.542,1031380,loop
6.642,1031380,loop
6.743,1031380,loop
6.846,1031380,loop
6.947,1031380,loop
7.049,1031380,loop
7.150,1031380,loop
7.251,1031380,loop
7.355,1031380,loop
7.457,1031380,loop
7.557,1031380,loop
7.659,1031380,loop
7.768,1031380,loop
7.871,1031380,loop
7.972,1031380,loop
8.073,1031380,loop
8.175,1031380,loop
8.276,1031380,loop
8.377,1031380,loop
8.479,1031380,loop
8.594,1031380,loop
8.701,1031380,loop
8.802,1031380,loop
8.906,1031900,loop
9.011,1031900,loop
9.115,1031936,loop
9.226,1031936,loop
9.328,1031936,loop
9.434,1031936,loop
9.536,1031936,loop
9.641,1031936,loop
9.744,1031936,loop
9.850,1031936,loop
9.952,1031936,loop
10.053,1031936,loop
10.156,1031936,loop
10.258,1031936,loop
10.361,1031936,loop
10.468,1031936,loop
10.571,1031936,loop
10.671,1031936,loop
10.771,1031936,loop
10.873,1031936,loop
10.976,1031936,loop
11.087,1031936,loop
11.194,1031936,loop
11.295,1031936,loop
11.395,1031936,loop
11.499,1031936,loop
11.602,1031936,loop
11.702,1031936,loop
11.805,1031936,loop
11.906,1031936,loop
12.008,1031936,loop
12.109,1031936,loop
12.212,1031936,loop
12.315,1031936,loop
12.420,1031936,loop
12.522,1031936,loop
12.624,1031936,loop
12.726,1031936,loop
12.829,1031936,loop
12.932,1031936,loop
13.039,1031936,loop
13.141,1031936,loop
13.241,1031936,loop
13.347,1031936,loop
13.450,1031936,loop
13.551,1031936,loop
13.654,1031936,loop
13.757,1031936,loop
13.861,1031936,loop
13.965,1031936,loop
14.065,1031936,loop
14.171,1031936,loop
14.273,1031936,loop
14.374,1031936,loop
14.479,1031936,loop
14.580,1031936,loop
14.689,1031936,loop
14.790,1031936,loop
14.893,1031936,loop
14.997,1031936,loop
15.100,1031936,loop
15.202,1031936,loop
15.304,1031936,loop
15.417,1031936,loop
15.523,1031936,loop
15.628,1031936,loop
15.731,1031936,loop
15.832,1031936,loop
15.937,1031936,loop
16.040,1031936,loop
16.145,1031936,loop
16.248,1031936,loop
16.351,1031936,loop
16.451,1031936,loop
16.555,1031936,loop
16.658,1031936,loop
16.761,1031936,loop
16.863,1031936,loop
16.968,1031936,loop
17.073,1031936,loop
17.176,1031936,loop
17.284,1031936,loop
17.386,1031936,loop
17.492,1031936,loop
17.595,1031936,loop
17.701,1031936,loop
17.808,1031936,loop
17.916,1031936,loop
18.020,1031936,loop
18.122,1031936,loop
18.223,1031936,loop
18.326,1031936,loop
18.429,1031936,loop
18.535,1031936,loop
18.638,1031936,loop
18.739,1031936,loop
18.840,1031936,loop
18.940,1031936,loop
19.047,1031936,loop
19.149,1032192,loop
19.253,1032192,loop
19.354,1032192,loop
19.455,1032192,loop
19.556,1032192,loop
19.657,1032192,loop
19.759,1032192,loop
19.859,1032192,loop
19.963,1032192,loop
20.067,1032192,loop
20.170,1032192,loop
20.271,1032192,loop
20.375,1032192,loop
20.478,1032192,loop
20.582,1032192,loop
20.688,1032192,loop
20.796,1032192,loop
20.898,1032192,loop
21.000,1032192,loop
21.107,1032192,loop
21.211,1032192,loop
21.312,1032192,loop
21.415,1032192,loop
21.515,1032192,loop
21.616,1032192,loop
21.718,1032192,loop
21.821,1032192,loop
21.922,1032192,loop
22.027,1032192,loop
22.127,1032192,loop
22.230,1032192,loop
22.331,1032192,loop
22.434,1032192,loop
22.537,1032192,loop
22.638,1032192,loop
22.739,1032192,loop
22.841,1032192,loop
22.941,1032192,loop
23.042,1032192,loop
23.144,1032192,loop
23.244,1032192,loop
23.350,1032192,loop
23.451,1032192,loop
23.554,1032192,loop
23.657,1032192,loop
23.757,1032192,loop
23.862,1032192,loop
23.964,1032192,loop
24.064,1032192,loop
24.171,1032192,loop
24.277,1032192,loop
24.382,1032192,loop
24.485,1032192,loop
24.590,1032192,loop
24.694,1032192,loop
24.803,1032192,loop
24.910,1032192,loop
25.015,1032192,loop
25.119,1032192,loop
25.226,1032192,loop
25.328,1032192,loop
25.432,1032192,loop
25.534,1032192,loop
25.635,1032192,loop
25.737,1032192,loop
25.839,1032192,loop
25.939,1032192,loop
26.039,1032192,loop
26.141,1032192,loop
26.246,1032192,loop
26.347,1032192,loop
26.451,1032192,loop
26.553,1032192,loop
26.659,1032192,loop
26.762,1032192,loop
26.867,1032192,loop
26.970,1032192,loop
27.071,1032192,loop
27.176,1032192,loop
27.279,1032192,loop
27.380,1032192,loop
27.485,1032192,loop
27.589,1032192,loop
27.690,1032192,loop
27.795,1032192,loop
27.898,1032192,loop
28.000,1032192,loop
28.100,1032192,loop
28.200,1032192,loop
28.304,1032192,loop
28.411,1032476,loop
28.527,1032476,loop
28.642,1032476,loop
28.747,1032476,loop
28.862,1032480,loop
28.973,1032480,loop
29.088,1032480,loop
29.203,1032480,loop
29.324,1032736,loop
29.439,1032736,loop
29.554,1032736,loop
29.664,1032736,loop
29.780,1032736,loop
29.890,1032736,loop
30.005,1032736,loop
30.125,1032736,loop
30.236,1032736,loop
30.346,1032736,loop
30.456,1032736,loop
30.571,1032736,loop
30.681,1032736,loop
30.792,1032736,loop
30.902,1032736,loop
31.017,1032736,loop
31.132,1032736,loop
31.243,1032736,loop
31.358,1032736,loop
31.478,1032736,loop
31.588,1032736,loop
31.699,1032736,loop
31.814,1032736,loop
31.924,1032736,loop
32.044,1032736,loop
32.155,1032736,loop
32.280,1032736,loop
32.390,1032736,loop
32.505,1032736,loop
32.621,1032736,loop
32.731,1032736,loop
32.851,1032736,loop
32.961,1032736,loop
33.072,1032736,loop
33.182,1032736,loop
33.297,1032736,loop
33.407,1032736,loop
33.517,1032736,loop
33.638,1032736,loop
33.758,1032736,loop
33.873,1032736,loop
33.984,1032736,loop
34.104,1032736,loop
34.229,1032736,loop
34.344,1032736,loop
34.460,1032736,loop
34.575,1032736,loop
34.685,1032736,loop
34.795,1032736,loop
34.911,1032736,loop
35.021,1032736,loop
35.131,1032736,loop
35.246,1032736,loop
35.357,1032736,loop
35.472,1032736,loop
35.582,1032736,loop
35.692,1032736,loop
35.818,1032736,loop
35.933,1032736,loop
36.043,1032736,loop
36.168,1032736,loop
36.284,1032736,loop
36.399,1032736,loop
36.509,1032736,loop
36.619,1032736,loop
36.735,1032736,loop
36.845,1032736,loop
36.955,1032736,loop
37.065,1032736,loop
37.180,1032736,loop
37.291,1032736,loop
37.406,1032736,loop
37.516,1032736,loop
37.626,1032736,loop
37.742,1032736,loop
37.857,1032736,loop
37.977,1032736,loop
38.087,1032736,loop
38.203,1032736,loop
38.313,1032736,loop
38.438,1032736,loop
38.548,1032736,loop
38.664,1032736,loop
38.774,1032736,loop
38.894,1032736,loop
39.015,1032736,loop
39.140,1032736,loop
39.255,1032736,loop
39.365,1032736,loop
39.481,1032736,loop
39.596,1032992,loop
39.716,1032992,loop
39.832,1032992,loop
39.942,1032992,loop
40.052,1032992,loop
40.167,1032992,loop
40.277,1032992,loop
40.388,1032992,loop
40.498,1032992,loop
40.618,1032992,loop
40.738,1032992,loop
40.854,1032992,loop
40.964,1032992,loop
41.079,1032992,loop
41.194,1032992,loop
41.320,1032992,loop
41.435,1032992,loop
41.545,1032992,loop
41.666,1032992,loop
41.781,1032992,loop
41.896,1032992,loop
42.006,1032992,loop
42.117,1032992,loop
42.222,1032992,loop
42.332,1032992,loop
42.447,1032992,loop
42.557,1032992,loop
42.668,1032992,loop
42.788,1032992,loop
42.898,1032992,loop
43.008,1032992,loop
43.124,1032992,loop
43.234,1032992,loop
43.364,1032992,loop
43.474,1032992,loop
43.590,1032992,loop
43.705,1032992,loop
43.830,1032992,loop
43.945,1032992,loop
44.066,1032992,loop
44.176,1032992,loop
44.286,1032992,loop
44.396,1032992,loop
44.512,1032992,loop
44.622,1032992,loop
44.737,1032992,loop
44.852,1032992,loop
44.973,1032992,loop
45.088,1032992,loop
45.203,1032992,loop
45.329,1032992,loop
45.439,1032992,loop
45.554,1032992,loop
45.664,1032992,loop
45.785,1032992,loop
45.895,1032992,loop
46.005,1032992,loop
46.125,1032992,loop
46.236,1032992,loop
46.351,1032992,loop
46.476,1032992,loop
46.586,1032992,loop
46.702,1033052,loop
46.822,1033052,loop
46.932,1033052,loop
47.042,1033052,loop
47.163,1033052,loop
47.278,1033052,loop
47.393,1033052,loop
47.508,1033052,loop
47.624,1033052,loop
47.739,1033052,loop
47.859,1033052,loop
47.969,1033052,loop
48.085,1033052,loop
48.200,1033052,loop
48.315,1033052,loop
48.420,1033052,loop
48.536,1033052,loop
48.646,1033052,loop
48.756,1033052,loop
48.871,1033052,loop
48.986,1033052,loop
49.102,1033052,loop
49.217,1033052,loop
49.337,1033052,loop
49.463,1033052,loop
49.573,1033052,loop
49.693,1033052,loop
49.803,1033308,loop
49.929,1033308,loop
50.044,1033308,loop
50.154,1033308,loop
50.269,1033308,loop
50.385,1033308,loop
50.500,1033308,loop
50.615,1033308,loop
50.741,1033308,loop
50.856,1033308,loop
50.971,1033308,loop
51.086,1033308,loop
51.202,1033308,loop
51.312,1033308,loop
51.422,1033308,loop
51.537,1033308,loop
51.804,544640,after_loop
