t_s,rss_kb,phase
0.000,348252,start
0.113,358164,start
0.285,383112,setup
0.393,389584,setup
0.501,407216,after_setup
0.601,416220,loop
0.706,430720,loop
0.816,435472,loop
0.931,441280,loop
1.042,469836,loop
1.142,523716,loop
