t_s,rss_kb,phase
0.000,347828,start
0.112,357704,start
0.283,384132,after_setup
0.383,394916,after_setup
0.488,411980,loop
0.603,417788,loop
0.714,423332,loop
0.851,429404,loop
0.957,444508,loop
