t_s,rss_kb,phase
0.000,347832,start
0.114,360712,start
0.292,399256,setup
0.549,421908,after_setup
1.997,499704,loop
3.143,532244,loop
3.302,579656,loop
3.451,626384,loop
3.619,673904,loop
3.723,675136,loop
3.824,675140,loop
3.925,675140,loop
4.028,675140,loop
4.135,675140,loop
4.236,675140,loop
4.338,675140,loop
4.441,675140,loop
4.541,675140,loop
4.642,675140,loop
4.746,675140,loop
4.848,675140,loop
4.951,675140,loop
5.052,675140,loop
5.152,675140,loop
5.255,675140,loop
5.356,675140,loop
5.459,675148,loop
5.562,675148,loop
5.666,675148,loop
5.767,675148,loop
5.868,675148,loop
5.968,675148,loop
6.070,675148,loop
6.172,675148,loop
6.274,675148,loop
6.375,675148,loop
6.480,675148,loop
6.583,675148,loop
6.683,675148,loop
6.785,675148,loop
6.885,675148,loop
6.986,675148,loop
7.091,675148,loop
7.192,675148,loop
7.294,675148,loop
7.396,675148,loop
7.497,675148,loop
7.597,675148,loop
7.699,675148,loop
7.802,675148,loop
7.904,675148,loop
8.006,675148,loop
8.110,675148,loop
8.216,675148,loop
8.320,675148,loop
8.423,675148,loop
8.524,675148,loop
8.626,675148,loop
8.729,675148,loop
8.831,675148,loop
8.936,675148,loop
9.040,675148,loop
9.141,675148,loop
9.243,675148,loop
9.343,675148,loop
9.443,675148,loop
9.545,675148,loop
9.646,675148,loop
9.757,675148,loop
9.857,675148,loop
9.958,675148,loop
10.060,675148,loop
10.163,675148,loop
10.269,675380,loop
10.371,675380,loop
10.475,675380,loop
10.576,675380,loop
10.677,675380,loop
10.779,675380,loop
10.882,675380,loop
10.986,675380,loop
11.087,675380,loop
11.190,675380,loop
11.290,675380,loop
11.397,675380,loop
11.498,675380,loop
11.600,675380,loop
11.706,675380,loop
11.807,675380,loop
11.907,675380,loop
12.012,675380,loop
12.114,675380,loop
12.215,675380,loop
12.319,675380,loop
12.420,675380,loop
12.529,675380,loop
12.631,675380,loop
12.747,675380,loop
12.848,675380,loop
12.952,675380,loop
13.054,675380,loop
13.155,675380,loop
13.257,675380,loop
13.359,675380,loop
13.461,675380,loop
13.563,675380,loop
13.667,675380,loop
13.768,675380,loop
13.872,675380,loop
13.974,675380,loop
14.075,675380,loop
14.176,675380,loop
14.277,675380,loop
14.378,675380,loop
14.479,675380,loop
14.582,675380,loop
14.683,675380,loop
14.790,675380,loop
14.891,675380,loop
14.991,675380,loop
15.092,675380,loop
15.193,675380,loop
15.298,675380,loop
15.399,675380,loop
15.502,675380,loop
15.604,675380,loop
15.705,675380,loop
15.806,675380,loop
15.907,675380,loop
16.008,675380,loop
16.111,675380,loop
16.212,675380,loop
16.313,675380,loop
16.415,675380,loop
16.517,675380,loop
16.618,675380,loop
16.718,675380,loop
16.820,675380,loop
16.923,675380,loop
17.032,675380,loop
17.133,675380,loop
17.234,675380,loop
17.335,675380,loop
17.435,675380,loop
17.537,675380,loop
17.638,675380,loop
17.743,675380,loop
17.850,675380,loop
17.951,675380,loop
18.053,675380,loop
18.156,675380,loop
18.257,675380,loop
18.359,675380,loop
18.462,675380,loop
18.564,675380,loop
18.668,675380,loop
18.777,675380,loop
18.878,675380,loop
18.981,675380,loop
19.084,675380,loop
19.185,675380,loop
19.291,675380,loop
19.396,675380,loop
19.503,675380,loop
19.604,675380,loop
19.706,675380,loop
19.812,675380,loop
19.913,675380,loop
20.015,675380,loop
20.117,675380,loop
20.221,675380,loop
20.322,675380,loop
20.426,675380,loop
20.527,676260,loop
20.637,676260,loop
20.740,676260,loop
20.843,676260,loop
20.945,676260,loop
21.047,676260,loop
21.148,676260,loop
21.253,676260,loop
21.356,676260,loop
21.457,676260,loop
21.559,676260,loop
21.660,676260,loop
21.761,676260,loop
21.865,676260,loop
21.968,676260,loop
22.069,676260,loop
22.171,676260,loop
22.276,676260,loop
22.378,676260,loop
22.479,676260,loop
22.580,676260,loop
22.680,676260,loop
22.785,676260,loop
22.885,676260,loop
22.986,676260,loop
23.088,676260,loop
23.189,676260,loop
23.291,676260,loop
23.392,676260,loop
23.493,676260,loop
23.597,676260,loop
23.698,676260,loop
23.800,676260,loop
23.902,676260,loop
24.003,676260,loop
24.106,676260,loop
24.209,676260,loop
24.313,676260,loop
24.414,676260,loop
24.516,676260,loop
24.617,676260,loop
24.720,676260,loop
24.821,676260,loop
24.930,676260,loop
25.031,676260,loop
25.134,676260,loop
25.235,676260,loop
25.336,676260,loop
25.437,676260,loop
25.537,676260,loop
25.640,676260,loop
25.743,676260,loop
25.843,676260,loop
25.946,676260,loop
26.048,676260,loop
26.148,676260,loop
26.249,676260,loop
26.349,676260,loop
26.452,676260,loop
26.556,676260,loop
26.662,676260,loop
26.798,515472,after_loop
