t_s,rss_kb,phase
0.000,347892,start
0.110,357604,start
0.286,396388,setup
0.540,419428,after_setup
2.243,488848,loop
2.390,517280,loop
2.531,573804,loop
2.651,613668,loop
2.815,658812,loop
2.926,660388,loop
3.036,662496,loop
3.146,664608,loop
3.257,666928,loop
3.372,669100,loop
3.487,671272,loop
3.597,673448,loop
3.718,676916,loop
3.828,679204,loop
3.943,681592,loop
4.058,683988,loop
4.174,686376,loop
4.294,688792,loop
4.409,691304,loop
4.554,674256,loop
4.655,528984,after_loop
