t_s,rss_kb,phase
21.853,1036532,loop
21.968,1036532,loop
22.079,1036532,loop
22.194,1036532,loop
22.309,1036532,loop
22.434,1036532,loop
22.550,1036532,loop
22.660,1036532,loop
22.775,1036532,loop
22.885,1036532,loop
23.001,1036532,loop
23.111,1036532,loop
23.221,1036532,loop
23.336,1036532,loop
23.446,1036532,loop
23.557,1036532,loop
23.667,1036532,loop
23.777,1036816,loop
23.897,1036816,loop
24.013,1036816,loop
24.128,1036816,loop
24.248,1036816,loop
24.364,1036816,loop
24.474,1036816,loop
24.584,1036816,loop
24.694,1036816,loop
24.809,1036816,loop
24.920,1036816,loop
25.030,1036816,loop
25.140,1036816,loop
25.250,1036816,loop
25.360,1036816,loop
25.471,1036816,loop
25.591,1036816,loop
25.706,1036816,loop
25.827,1036816,loop
25.937,1036816,loop
26.047,1036816,loop
26.162,1036816,loop
26.277,1036816,loop
26.388,1036816,loop
26.498,1037072,loop
26.613,1037072,loop
26.723,1037072,loop
26.839,1037072,loop
26.954,1037072,loop
27.079,1037072,loop
27.195,1037072,loop
27.315,1037072,loop
27.425,1037072,loop
27.540,1037072,loop
27.656,1037072,loop
27.776,1037072,loop
27.886,1037072,loop
28.001,1037072,loop
28.117,1037072,loop
28.227,1037072,loop
28.342,1037072,loop
28.463,1037072,loop
28.573,1037072,loop
28.688,1037072,loop
28.798,1037072,loop
28.908,1037072,loop
29.019,1037072,loop
29.134,1037072,loop
29.244,1037072,loop
29.354,1037072,loop
29.470,1037072,loop
29.585,1037072,loop
29.695,1037072,loop
29.805,1037072,loop
29.915,1037072,loop
30.031,1037072,loop
30.146,1037072,loop
30.256,1037072,loop
30.366,1037072,loop
30.477,1037072,loop
30.587,1037072,loop
30.697,1037072,loop
30.807,1037072,loop
30.922,1037072,loop
31.033,1037072,loop
31.148,1037072,loop
31.268,1037072,loop
31.378,1037072,loop
31.494,1037072,loop
31.614,1037072,loop
31.734,1037072,loop
31.850,1037072,loop
31.970,1037072,loop
32.090,1037072,loop
32.211,1037072,loop
32.331,1037072,loop
32.441,1037072,loop
32.556,1037072,loop
32.667,1037072,loop
32.777,1037072,loop
32.902,1037072,loop
33.028,1037072,loop
33.148,1037072,loop
33.273,1037072,loop
33.394,1037140,loop
33.509,1037140,loop
33.624,1037140,loop
33.749,1037140,loop
33.865,1037140,loop
33.980,1037140,loop
34.090,1037140,loop
34.211,1037140,loop
34.439,547232,after_loop
