t_s,rss_kb,phase
0.000,348068,start
0.114,358796,start
0.304,383980,setup
0.412,389872,setup
0.512,403876,after_setup
0.612,413144,after_setup
0.717,423632,loop
0.827,428384,loop
0.953,434720,loop
1.058,449624,loop
1.158,461228,loop
1.260,461956,loop
1.360,466028,loop
1.460,469892,loop
1.560,474120,loop
1.660,478168,loop
1.760,482516,loop
1.860,488788,loop
1.960,525812,loop
