t_s,rss_kb,phase
0.000,347684,start
0.113,372120,start
0.302,385548,after_setup
0.403,396872,after_setup
0.508,412696,loop
0.628,419032,loop
0.744,423784,loop
0.864,429856,loop
0.969,452088,loop
