t_s,rss_kb,phase
0.000,347788,start
0.113,357728,start
0.287,384168,after_setup
0.388,394956,after_setup
0.488,409392,loop
0.593,417032,loop
0.704,422576,loop
0.814,427328,loop
0.924,440388,loop
