t_s,rss_kb,phase
0.000,347756,start
0.113,371640,start
0.296,385152,after_setup
0.397,396400,after_setup
0.502,412676,loop
0.622,418484,loop
0.739,423500,loop
0.854,429308,loop
0.959,445204,loop
