t_s,rss_kb,phase
0.000,347876,start
0.112,357556,start
0.396,413336,setup
0.500,419144,setup
0.718,434360,warmup
1.259,458344,warmup
1.493,462908,warmup
4.526,567108,setup
4.796,598500,jit
6.398,2698940,after_loop
