t_s,rss_kb,phase
0.000,347812,start
0.114,357576,start
0.294,396660,setup
0.555,419152,after_setup
2.026,496744,loop
3.275,551360,loop
3.411,591464,loop
3.572,644264,loop
3.745,695744,loop
3.867,738180,loop
4.018,788868,loop
4.250,838552,loop
4.352,841008,loop
4.454,841008,loop
4.557,841008,loop
4.658,841008,loop
4.759,841008,loop
4.859,841008,loop
4.960,841008,loop
5.062,841008,loop
5.162,841008,loop
5.262,841148,loop
5.363,841148,loop
5.465,841148,loop
5.567,841148,loop
5.669,841148,loop
5.770,841148,loop
5.870,841148,loop
5.972,841148,loop
6.074,841148,loop
6.174,841148,loop
6.275,841148,loop
6.377,841148,loop
6.480,841148,loop
6.582,841148,loop
6.690,841148,loop
6.793,841148,loop
6.896,841148,loop
6.997,841148,loop
7.098,841148,loop
7.200,841148,loop
7.300,841148,loop
7.400,841148,loop
7.506,841148,loop
7.607,841148,loop
7.709,841148,loop
7.811,841148,loop
7.915,841148,loop
8.017,841148,loop
8.118,841148,loop
8.220,841148,loop
8.322,841148,loop
8.423,841148,loop
8.524,841148,loop
8.627,841148,loop
8.727,841148,loop
8.828,841148,loop
8.931,841148,loop
9.031,841148,loop
9.135,841148,loop
9.237,841148,loop
9.340,841148,loop
9.441,841148,loop
9.544,841148,loop
9.647,841148,loop
9.748,841148,loop
9.851,841148,loop
9.955,841148,loop
10.057,841148,loop
10.162,841148,loop
10.262,841148,loop
10.364,841148,loop
10.465,841148,loop
10.567,841148,loop
10.670,841148,loop
10.770,841148,loop
10.871,841148,loop
10.971,841148,loop
11.073,841148,loop
11.173,841148,loop
11.278,842088,loop
11.379,842088,loop
11.488,842088,loop
11.590,842088,loop
11.692,842088,loop
11.792,842088,loop
11.895,842088,loop
11.997,842088,loop
12.098,842088,loop
12.198,842088,loop
12.304,842088,loop
12.405,842088,loop
12.506,842088,loop
12.607,842088,loop
12.708,842088,loop
12.811,842088,loop
12.914,842088,loop
13.015,842088,loop
13.117,842088,loop
13.219,842088,loop
13.322,842088,loop
13.424,842088,loop
13.526,842088,loop
13.626,842088,loop
13.727,842088,loop
13.827,842088,loop
13.930,842088,loop
14.032,842088,loop
14.135,842088,loop
14.236,842088,loop
14.340,842088,loop
14.441,842088,loop
14.542,842088,loop
14.643,842088,loop
14.744,842088,loop
14.849,842088,loop
14.953,842088,loop
15.054,842088,loop
15.154,842088,loop
15.255,842088,loop
15.357,842088,loop
15.457,842088,loop
15.562,842088,loop
15.662,842088,loop
15.765,842088,loop
15.867,842088,loop
15.968,842088,loop
16.072,842088,loop
16.174,842088,loop
16.275,842088,loop
16.377,842088,loop
16.478,842088,loop
16.581,842088,loop
16.684,842088,loop
16.784,842088,loop
16.884,842088,loop
16.984,842088,loop
17.085,842088,loop
17.187,842088,loop
17.290,842088,loop
17.392,842088,loop
17.494,842088,loop
17.594,842088,loop
17.695,842088,loop
17.797,842088,loop
17.898,842088,loop
18.000,842088,loop
18.101,842088,loop
18.203,842088,loop
18.304,842088,loop
18.404,842088,loop
18.506,842088,loop
18.606,842088,loop
18.707,842088,loop
18.808,842088,loop
18.911,842088,loop
19.013,842088,loop
19.115,842088,loop
19.217,842088,loop
19.320,842088,loop
19.423,842088,loop
19.523,842088,loop
19.624,842088,loop
19.729,842088,loop
19.830,842088,loop
19.932,842088,loop
20.034,842088,loop
20.134,842088,loop
20.242,842088,loop
20.343,842088,loop
20.443,842088,loop
20.554,842088,loop
20.656,842088,loop
20.757,842088,loop
20.860,842088,loop
20.965,842088,loop
21.070,842088,loop
21.172,842088,loop
21.273,842088,loop
21.376,842088,loop
21.477,842416,loop
21.578,842416,loop
21.680,842416,loop
21.780,842416,loop
21.881,842416,loop
21.987,842416,loop
22.093,842416,loop
22.202,842416,loop
22.303,842416,loop
22.405,842416,loop
22.520,842416,loop
22.622,842416,loop
22.730,842416,loop
22.836,842416,loop
22.938,842416,loop
23.042,842416,loop
23.142,842416,loop
23.245,842416,loop
23.350,842416,loop
23.453,842416,loop
23.555,842416,loop
23.657,842416,loop
23.757,842416,loop
23.859,842416,loop
23.960,842416,loop
24.063,842416,loop
24.164,842416,loop
24.265,842416,loop
24.368,842416,loop
24.469,842416,loop
24.571,842416,loop
24.674,842416,loop
24.774,842416,loop
24.878,842416,loop
24.978,842416,loop
25.079,842416,loop
25.180,842416,loop
25.282,842416,loop
25.386,842416,loop
25.486,842416,loop
25.591,842416,loop
25.692,842416,loop
25.795,842416,loop
25.896,842416,loop
26.001,842416,loop
26.101,842416,loop
26.202,842416,loop
26.304,842416,loop
26.408,842416,loop
26.513,842416,loop
26.614,842416,loop
26.716,842416,loop
26.817,842416,loop
26.920,842416,loop
27.022,842416,loop
27.126,842416,loop
27.228,842416,loop
27.329,842416,loop
27.430,842416,loop
27.533,842416,loop
27.638,842764,loop
27.754,842768,loop
27.869,842768,loop
27.984,842768,loop
28.094,842768,loop
28.215,842768,loop
28.325,842768,loop
28.435,842768,loop
28.545,842768,loop
28.655,842768,loop
28.766,842768,loop
28.876,842768,loop
28.986,842768,loop
29.096,842768,loop
29.211,842768,loop
29.327,842768,loop
29.437,842768,loop
29.547,842768,loop
29.672,842768,loop
29.783,842768,loop
29.898,842768,loop
30.008,842768,loop
30.123,842768,loop
30.239,842768,loop
30.359,842768,loop
30.474,842768,loop
30.589,842768,loop
30.700,842768,loop
30.815,842768,loop
30.930,842768,loop
31.040,842768,loop
31.151,842768,loop
31.261,842768,loop
31.376,842768,loop
31.486,842768,loop
31.596,842768,loop
31.707,843556,loop
31.817,843556,loop
31.932,843556,loop
32.047,843556,loop
32.158,843556,loop
32.268,843556,loop
32.378,843556,loop
32.493,843556,loop
32.603,843556,loop
32.714,843556,loop
32.824,843556,loop
32.944,843556,loop
33.054,843556,loop
33.175,843556,loop
33.290,843556,loop
33.405,843556,loop
33.520,843556,loop
33.631,843556,loop
