t_s,rss_kb,phase
0.000,349784,start
0.219,388096,start
0.357,410800,after_setup
0.457,420532,after_setup
0.557,428776,after_setup
0.662,448500,loop
0.783,453780,loop
0.893,457740,loop
1.003,462228,loop
1.108,478612,loop
1.209,484956,loop
1.309,488668,loop
1.409,552836,loop
1.509,633696,loop
