t_s,rss_kb,phase
0.000,347748,start
0.111,357924,start
0.289,396500,setup
0.545,419248,after_setup
2.267,490952,loop
2.410,519756,loop
2.551,571828,loop
2.671,615652,loop
2.836,661296,loop
2.950,661296,loop
3.061,661296,loop
3.208,500196,after_loop
