t_s,rss_kb,pcpu
.004568201,1080,0.0
.116447899,1080,0.0
.222328545,1080,0.0
.328036024,1080,0.0
.433527146,1080,0.0
.538776099,1080,0.0
.644019197,1080,0.0
.749240051,1080,0.0
.854505098,1080,0.0
.959741954,1080,0.0
1.100855429,1080,0.0
1.206904668,1080,0.0
1.312498476,1080,0.0
1.417922340,1080,0.0
1.523302835,1080,0.0
1.628654193,1080,0.0
1.734001875,1080,0.0
1.839288689,1080,0.0
1.944634996,1080,0.0
2.049917154,1080,0.0
2.155157606,1080,0.0
2.260371414,1080,0.0
2.365602926,1080,0.0
2.470905262,1080,0.0
2.576186428,1080,0.0
2.681437335,1080,0.0
2.786711688,1080,0.0
2.891962525,1080,0.0
2.997187560,1080,0.0
3.102400647,1080,0.0
3.207620641,1080,0.0
3.312815213,1080,0.0
3.417944900,1080,0.0
3.523118463,1080,0.0
3.628340586,1080,0.0
3.733542136,1080,0.0
3.838738416,1080,0.0
3.943857487,1080,0.0
4.049050615,1080,0.0
4.154256942,1080,0.0
4.259414476,1080,0.0
4.364608345,1080,0.0
4.469751745,1080,0.0
4.574898213,1080,0.0
4.680118508,1080,0.0
4.785344700,1080,0.0
4.890542750,1080,0.0
4.995703148,1080,0.0
5.100854457,1080,0.0
5.206538048,1080,0.0
5.311740477,1080,0.0
5.417050852,1080,0.0
5.522370379,1080,0.0
5.627559964,1080,0.0
5.732748713,1080,0.0
5.837840686,1080,0.0
5.942894599,1080,0.0
6.048050975,1080,0.0
6.153273153,1080,0.0
