t_s,rss_kb,pcpu
.004440830,1060,0.0
.115896165,1060,0.0
.221723160,1060,0.0
.327322968,1060,0.0
.432821712,1060,0.0
.538038438,1060,0.0
.643316288,1060,0.0
.748451825,1060,0.0
.853700199,1060,0.0
.958871362,1060,0.0
1.064118911,1060,0.0
1.169317158,1060,0.0
1.274466414,1060,0.0
1.379700473,1060,0.0
1.549594917,1060,0.0
1.655477815,1060,0.0
1.760845527,1060,0.0
1.866129698,1060,0.0
1.971303630,1060,0.0
2.076463385,1060,0.0
2.181589687,1060,0.0
2.286689322,1060,0.0
2.391772672,1060,0.0
2.496907081,1060,0.0
2.602029517,1060,0.0
2.707202795,1060,0.0
2.812381806,1060,0.0
2.917495934,1060,0.0
3.022603792,1060,0.0
3.127723490,1060,0.0
3.232812079,1060,0.0
3.337973617,1060,0.0
3.443128768,1060,0.0
3.548253939,1060,0.0
3.653428693,1060,0.0
3.758597063,1060,0.0
3.863702709,1060,0.0
3.968797665,1060,0.0
4.073866271,1060,0.0
4.178949737,1060,0.0
4.284043202,1060,0.0
4.389130420,1060,0.0
4.494200704,1060,0.0
4.599276787,1060,0.0
4.704350126,1060,0.0
4.809426621,1060,0.0
4.914517978,1060,0.0
5.019571676,1060,0.0
5.124631591,1060,0.0
5.229693575,1060,0.0
5.334744494,1060,0.0
5.439835480,1060,0.0
5.545123957,1060,0.0
