t_s,rss_kb,pcpu
.004939271,1156,0.0
.116994513,1156,0.0
.222941947,1156,0.0
.328651257,1156,0.0
.434092054,1156,0.0
.539430306,1156,0.0
.644755920,1156,0.0
.750000149,1156,0.0
.855228105,1156,0.0
.960444228,1156,0.0
1.113736035,1156,0.0
1.219195195,1156,0.0
1.324607948,1156,0.0
1.429857322,1156,0.0
1.535138814,1156,0.0
1.640365509,1156,0.0
1.745612237,1156,0.0
1.850784566,1156,0.0
1.955948341,1156,0.0
2.061226319,1156,0.0
2.166381851,1156,0.0
2.271609363,1156,0.0
2.376828348,1156,0.0
2.482023868,1156,0.0
2.587169450,1156,0.0
2.692318505,1156,0.0
2.797493611,1156,0.0
2.902680665,1156,0.0
3.007837295,1156,0.0
3.113009678,1156,0.0
3.218145844,1156,0.0
3.323308494,1156,0.0
3.428522518,1156,0.0
3.533696300,1156,0.0
3.638827228,1156,0.0
3.743944191,1156,0.0
3.849095978,1156,0.0
3.954279536,1156,0.0
4.059414959,1156,0.0
4.164544665,1156,0.0
4.269681983,1156,0.0
4.374780413,1156,0.0
4.479934429,1156,0.0
