t_s,rss_kb,pcpu
.004219819,1048,0.0
.115084698,1048,0.0
.220733897,1048,0.0
.326324181,1048,0.0
.431681194,1048,0.0
.536815317,1048,0.0
.641931409,1048,0.0
.747083945,1048,0.0
.852204454,1048,0.0
.957350148,1048,0.0
1.066937894,1048,0.0
1.172195811,1048,0.0
1.277410779,1048,0.0
1.382583341,1048,0.0
1.487807353,1048,0.0
1.593055794,1048,0.0
1.698167889,1048,0.0
1.803320094,1048,0.0
1.908494574,1048,0.0
2.013632338,1048,0.0
2.118853966,1048,0.0
2.224102192,1048,0.0
2.329254498,1048,0.0
2.434579047,1048,0.0
2.539722825,1048,0.0
2.644892816,1048,0.0
2.750061635,1048,0.0
2.855161909,1048,0.0
2.960288290,1048,0.0
3.065429854,1048,0.0
3.170718384,1048,0.0
3.275881060,1048,0.0
3.381005311,1048,0.0
3.486103863,1048,0.0
3.591253069,1048,0.0
3.696417862,1048,0.0
3.801502727,1048,0.0
3.906614291,1048,0.0
4.011656625,1048,0.0
4.117831641,1048,0.0
4.223294332,1048,0.0
4.328604630,1048,0.0
4.433761257,1048,0.0
4.538940609,1048,0.0
4.644065314,1048,0.0
4.749291441,1048,0.0
4.854453579,1048,0.0
4.959595041,1048,0.0
5.064716169,1048,0.0
5.169832908,1048,0.0
5.274994162,1048,0.0
5.380122657,1048,0.0
5.485267284,1048,0.0
5.590412776,1048,0.0
5.695543713,1048,0.0
5.800652621,1048,0.0
5.905819945,1048,0.0
6.010882727,1048,0.0
6.115994070,1048,0.0
6.221091578,1048,0.0
6.326206318,1048,0.0
6.431327551,1048,0.0
6.536621000,1048,0.0
