t_s,rss_kb,pcpu
.004737863,996,0.0
.117103024,996,0.0
.223240768,996,0.0
.329146982,996,0.0
.434762201,996,0.0
.540077324,996,0.0
.645345466,996,0.0
.750551556,996,0.0
.855718881,996,0.0
.960948819,996,0.0
1.092446564,996,0.0
1.198895681,996,0.0
1.304382357,996,0.0
1.409820429,996,0.0
1.515167368,996,0.0
1.620458773,996,0.0
1.725694752,996,0.0
1.830929280,996,0.0
1.936148185,996,0.0
2.041333361,996,0.0
2.146520757,996,0.0
2.251649942,996,0.0
2.356800370,996,0.0
2.461973012,996,0.0
2.567133720,996,0.0
2.672312557,996,0.0
2.777456570,996,0.0
2.882569085,996,0.0
2.987726210,996,0.0
3.092895504,996,0.0
3.198003250,996,0.0
3.303135082,996,0.0
3.408313292,996,0.0
3.513444327,996,0.0
3.618578108,996,0.0
3.723730747,996,0.0
3.828867826,996,0.0
3.934003209,996,0.0
4.039176404,996,0.0
