t_s,rss_kb,pcpu
.004720164,1148,0.0
.116694282,1148,0.0
.222476692,1148,0.0
.327984704,1148,0.0
.433431404,1148,0.0
.538688015,1148,0.0
.643923642,1148,0.0
.749132525,1148,0.0
.854349219,1148,0.0
.959527244,1148,0.0
1.108845572,1148,0.0
1.214608733,1148,0.0
1.320033553,1148,0.0
1.425511562,1148,0.0
1.530754612,1148,0.0
1.636063331,1148,0.0
1.741260165,1148,0.0
1.846815047,1148,0.0
1.952220295,1148,0.0
2.057615451,1148,0.0
2.162897000,1148,0.0
2.268171149,1148,0.0
2.373407355,1148,0.0
2.478591186,1148,0.0
2.583801278,1148,0.0
2.688988229,1148,0.0
2.794149005,1148,0.0
2.899422664,1148,0.0
3.004607879,1148,0.0
3.109789954,1148,0.0
3.214978343,1148,0.0
3.320159942,1148,0.0
3.425322684,1148,0.0
3.530505428,1148,0.0
3.635661315,1148,0.0
3.740860373,1148,0.0
3.846050175,1148,0.0
3.951156972,1148,0.0
4.056410538,1148,0.0
4.161559630,1148,0.0
4.266695449,1148,0.0
4.371888858,1148,0.0
4.477015928,1148,0.0
4.582125148,1148,0.0
4.687210751,1148,0.0
4.792353198,1148,0.0
4.897462342,1148,0.0
