t_s,rss_kb,pcpu
.004340956,972,0.0
.114610187,972,0.0
.220305186,972,0.0
.326011984,972,0.0
.431441135,972,0.0
.536646490,972,0.0
.641946175,972,0.0
.747163198,972,0.0
.852404716,972,0.0
.957649743,972,0.0
1.071261628,972,0.0
1.176661854,972,0.0
1.281967916,972,0.0
1.387182127,972,0.0
1.492478104,972,0.0
1.597702821,972,0.0
1.702932700,972,0.0
1.808168576,972,0.0
1.913412146,972,0.0
2.018606761,972,0.0
2.123814056,972,0.0
2.229067572,972,0.0
2.334237678,972,0.0
2.439425408,972,0.0
2.544637531,972,0.0
2.649889621,972,0.0
2.755087270,972,0.0
2.860267597,972,0.0
2.965430207,972,0.0
3.070581035,972,0.0
3.175747235,972,0.0
3.280958630,972,0.0
3.386124216,972,0.0
3.491254555,972,0.0
3.596371428,972,0.0
3.701502344,972,0.0
3.806656148,972,0.0
3.911849620,972,0.0
4.017005750,972,0.0
4.122162693,972,0.0
4.227319833,972,0.0
4.332515819,972,0.0
4.438675826,972,0.0
4.544022785,972,0.0
4.649275559,972,0.0
4.754554781,972,0.0
4.859761819,972,0.0
4.964938898,972,0.0
5.070091581,972,0.0
5.175215211,972,0.0
5.280367417,972,0.0
5.385579694,972,0.0
5.490759778,972,0.0
5.595934848,972,0.0
5.701127598,972,0.0
5.806288877,972,0.0
5.911522952,972,0.0
