t_s,rss_kb,pcpu
.004350181,1068,0.0
.116924743,1068,0.0
.222700962,1068,0.0
.328444878,1068,0.0
.433871379,1068,0.0
.539075555,1068,0.0
.644270191,1068,0.0
.749426490,1068,0.0
.854640721,1068,0.0
.959827140,1068,0.0
1.071752644,1068,0.0
1.177276920,1068,0.0
1.282623323,1068,0.0
1.387860356,1068,0.0
1.493139968,1068,0.0
1.598306871,1068,0.0
1.703495880,1068,0.0
1.808648433,1068,0.0
1.913792390,1068,0.0
2.018928531,1068,0.0
2.124090003,1068,0.0
2.229275813,1068,0.0
2.334417162,1068,0.0
2.439558565,1068,0.0
2.544747259,1068,0.0
2.649926269,1068,0.0
2.755090972,1068,0.0
2.860257501,1068,0.0
2.965351739,1068,0.0
3.070462445,1068,0.0
3.175559117,1068,0.0
3.280722592,1068,0.0
3.385836555,1068,0.0
3.490998037,1068,0.0
3.596192232,1068,0.0
3.701348909,1068,0.0
3.806503094,1068,0.0
3.911915779,1068,0.0
4.017217680,1068,0.0
4.122463893,1068,0.0
4.227637225,1068,0.0
4.332756557,1068,0.0
4.437951594,1068,0.0
4.543146454,1068,0.0
4.648314273,1068,0.0
4.753512239,1068,0.0
4.858638936,1068,0.0
4.963781947,1068,0.0
5.068906103,1068,0.0
5.174067873,1068,0.0
5.279249226,1068,0.0
5.384446393,1068,0.0
5.489581491,1068,0.0
5.594767724,1068,0.0
5.699886950,1068,0.0
5.805004811,1068,0.0
5.910135855,1068,0.0
6.015812146,1068,0.0
6.121019752,1068,0.0
6.226177880,1068,0.0
6.331307724,1068,0.0
6.436414266,1068,0.0
6.541513956,1068,0.0
