t_s,rss_kb,pcpu
.004347077,1068,0.0
.118424795,1068,0.0
.224565163,1068,0.0
.330239205,1068,0.0
.435708947,1068,0.0
.540943429,1068,0.0
.646094888,1068,0.0
.751268854,1068,0.0
.856429516,1068,0.0
.961575107,1068,0.0
1.080643587,1068,0.0
1.185987392,1068,0.0
1.291154299,1068,0.0
1.396343623,1068,0.0
1.501479931,1068,0.0
1.606594720,1068,0.0
1.711739165,1068,0.0
1.816789205,1068,0.0
1.921921442,1068,0.0
2.027020738,1068,0.0
2.132130781,1068,0.0
2.237233433,1068,0.0
2.342377086,1068,0.0
2.447431475,1068,0.0
2.552536688,1068,0.0
2.657606868,1068,0.0
2.762683084,1068,0.0
2.867729856,1068,0.0
2.972742252,1068,0.0
3.077808677,1068,0.0
3.182929107,1068,0.0
3.288027278,1068,0.0
3.393186075,1068,0.0
3.498305195,1068,0.0
3.603374314,1068,0.0
3.708434956,1068,0.0
3.813499784,1068,0.0
3.918567626,1068,0.0
4.023630729,1068,0.0
4.128758468,1068,0.0
4.233845925,1068,0.0
4.338895534,1068,0.0
4.444002775,1068,0.0
4.548961843,1068,0.0
4.653969629,1068,0.0
