t_s,rss_kb,pcpu
.004345629,1096,0.0
.116924223,1096,0.0
.222513593,1096,0.0
.328132564,1096,0.0
.433482856,1096,0.0
.538661520,1096,0.0
.643880033,1096,0.0
.749039290,1096,0.0
.854179373,1096,0.0
.959336174,1096,0.0
1.072806581,1096,0.0
1.178167536,1096,0.0
1.283466686,1096,0.0
1.388640364,1096,0.0
1.493811736,1096,0.0
1.598959384,1096,0.0
1.704072974,1096,0.0
1.809144378,1096,0.0
1.914302648,1096,0.0
2.019454590,1096,0.0
2.124573567,1096,0.0
2.229796583,1096,0.0
2.334898406,1096,0.0
2.440027104,1096,0.0
2.545134337,1096,0.0
2.650209041,1096,0.0
2.755314999,1096,0.0
2.860486366,1096,0.0
2.965551138,1096,0.0
3.070664061,1096,0.0
3.175766625,1096,0.0
3.280877620,1096,0.0
3.385946537,1096,0.0
3.491021790,1096,0.0
3.596090004,1096,0.0
3.701206784,1096,0.0
3.806309065,1096,0.0
3.911428470,1096,0.0
4.016516944,1096,0.0
4.121633541,1096,0.0
4.226771883,1096,0.0
4.331897421,1096,0.0
4.436982037,1096,0.0
4.542071038,1096,0.0
4.647135538,1096,0.0
4.752208124,1096,0.0
4.857290817,1096,0.0
4.962354520,1096,0.0
