t_s,rss_kb,pcpu
.004498658,1068,0.0
.116613974,1068,0.0
.222714518,1068,0.0
.328494335,1068,0.0
.434094352,1068,0.0
.539352512,1068,0.0
.644568288,1068,0.0
.749863675,1068,0.0
.855109201,1068,0.0
.960432919,1068,0.0
1.112726230,1068,0.0
1.218475105,1068,0.0
1.323893122,1068,0.0
1.429201226,1068,0.0
1.534493942,1068,0.0
1.639817471,1068,0.0
1.745107271,1068,0.0
1.850364484,1068,0.0
1.955543062,1068,0.0
2.060755259,1068,0.0
2.165982314,1068,0.0
2.271213015,1068,0.0
2.376412556,1068,0.0
2.481591865,1068,0.0
2.586827838,1068,0.0
2.692034534,1068,0.0
2.797262415,1068,0.0
2.902442838,1068,0.0
3.007614727,1068,0.0
3.112868903,1068,0.0
3.217988093,1068,0.0
3.323118257,1068,0.0
3.428239433,1068,0.0
3.533775727,1068,0.0
3.639623224,1068,0.0
3.744969624,1068,0.0
3.850246641,1068,0.0
3.955450483,1068,0.0
4.061775069,1068,0.0
4.167212477,1068,0.0
4.272509601,1068,0.0
4.377740646,1068,0.0
4.482961422,1068,0.0
4.588152890,1068,0.0
4.693343789,1068,0.0
4.798561850,1068,0.0
4.903790995,1068,0.0
5.008985581,1068,0.0
5.114146596,1068,0.0
5.219352595,1068,0.0
5.324769977,1068,0.0
5.430186243,1068,0.0
5.535460116,1068,0.0
5.640765991,1068,0.0
5.745989687,1068,0.0
5.851143396,1068,0.0
5.956306205,1068,0.0
6.061698743,1068,0.0
