t_s,rss_kb,pcpu
.004641087,1080,0.0
.117965570,1080,0.0
.224217956,1080,0.0
.330249592,1080,0.0
.435837427,1080,0.0
.541182075,1080,0.0
.646501886,1080,0.0
.751783666,1080,0.0
.857075732,1080,0.0
.962344385,1080,0.0
1.116401785,1080,0.0
1.222099334,1080,0.0
1.327533359,1080,0.0
1.432866756,1080,0.0
1.538175040,1080,0.0
1.643467078,1080,0.0
1.748694847,1080,0.0
1.853924661,1080,0.0
1.959144461,1080,0.0
2.064543145,1080,0.0
2.169965806,1080,0.0
2.276273657,1080,0.0
2.381869051,1080,0.0
2.487264922,1080,0.0
2.592535049,1080,0.0
2.697776096,1080,0.0
2.802969767,1080,0.0
2.908209798,1080,0.0
3.013403697,1080,0.0
3.118562297,1080,0.0
3.223717821,1080,0.0
3.328991033,1080,0.0
3.434247624,1080,0.0
3.539468994,1080,0.0
3.644677584,1080,0.0
3.749833631,1080,0.0
3.855084652,1080,0.0
3.960270540,1080,0.0
4.065443056,1080,0.0
4.170580460,1080,0.0
4.275832668,1080,0.0
4.381031637,1080,0.0
4.486234365,1080,0.0
4.591414066,1080,0.0
4.696545376,1080,0.0
4.801678059,1080,0.0
4.906799551,1080,0.0
5.011976993,1080,0.0
5.117102540,1080,0.0
5.222215009,1080,0.0
5.327344163,1080,0.0
5.432508435,1080,0.0
5.537664700,1080,0.0
5.642782138,1080,0.0
5.747930421,1080,0.0
5.853025274,1080,0.0
5.958140229,1080,0.0
6.064685955,1080,0.0
6.171315688,1080,0.0
6.277181011,1080,0.0
6.382543541,1080,0.0
