t_s,rss_kb,pcpu
.004453404,1072,0.0
.114339524,1072,0.0
.220403491,1072,0.0
.326298666,1072,0.0
.432615030,1072,0.0
.538931457,1072,0.0
.644960450,1072,0.0
.750750127,1072,0.0
.856522909,1072,0.0
.962215769,1072,0.0
1.067726730,1072,0.0
1.173465796,1072,0.0
1.279611882,1072,0.0
1.385523045,1072,0.0
1.490962947,1072,0.0
1.596294458,1072,0.0
1.701720962,1072,0.0
1.807245677,1072,0.0
1.912833808,1072,0.0
2.018179577,1072,0.0
2.124217504,1072,0.0
2.229891609,1072,0.0
2.378039711,1072,0.0
2.483926118,1072,0.0
2.589217137,1072,0.0
2.694505730,1072,0.0
2.799663808,1072,0.0
2.904838271,1072,0.0
3.009936369,1072,0.0
3.115110615,1072,0.0
3.220237009,1072,0.0
3.325309744,1072,0.0
3.430356431,1072,0.0
3.535512702,1072,0.0
3.640546564,1072,0.0
3.745610536,1072,0.0
3.850773654,1072,0.0
3.955936075,1072,0.0
4.061053963,1072,0.0
4.166133260,1072,0.0
4.271105027,1072,0.0
4.376127948,1072,0.0
4.481129572,1072,0.0
4.586310510,1072,0.0
4.691402535,1072,0.0
4.796725667,1072,0.0
4.901888456,1072,0.0
5.007017192,1072,0.0
5.112140819,1072,0.0
5.217212482,1072,0.0
5.322327630,1072,0.0
5.427421266,1072,0.0
5.532523733,1072,0.0
5.637645090,1072,0.0
5.742935828,1072,0.0
5.848023240,1072,0.0
5.953109095,1072,0.0
6.058213964,1072,0.0
6.163304644,1072,0.0
6.268433500,1072,0.0
6.373613810,1072,0.0
6.478842243,1072,0.0
6.583905826,1072,0.0
6.689099958,1072,0.0
6.794201085,1072,0.0
6.899256213,1072,0.0
7.004418905,1072,0.0
7.109571426,1072,0.0
7.214702555,1072,0.0
7.319720101,1072,0.0
7.424734228,1072,0.0
7.529807603,1072,0.0
7.634865492,1072,0.0
7.739967281,1072,0.0
7.845035231,1072,0.0
7.950090704,1072,0.0
8.055145835,1072,0.0
8.160260427,1072,0.0
8.265333250,1072,0.0
