t_s,rss_kb,pcpu
.004506640,968,0.0
.114556722,968,0.0
.220450452,968,0.0
.326050770,968,0.0
.431524327,968,0.0
.536819226,968,0.0
.642236012,968,0.0
.747564698,968,0.0
.853651334,968,0.0
.959018548,968,0.0
1.064302225,968,0.0
1.169459845,968,0.0
1.274599171,968,0.0
1.379756478,968,0.0
1.484997282,968,0.0
1.590130906,968,0.0
1.695373677,968,0.0
1.800639288,968,0.0
1.905770670,968,0.0
2.010967751,968,0.0
2.116084094,968,0.0
2.221300889,968,0.0
2.326501364,968,0.0
2.431636399,968,0.0
2.536812404,968,0.0
2.642079491,968,0.0
2.799095333,968,0.0
2.905464712,968,0.0
3.011580567,968,0.0
3.117440977,968,0.0
3.222781749,968,0.0
3.328018987,968,0.0
3.433323437,968,0.0
3.538468291,968,0.0
3.643647277,968,0.0
3.748867490,968,0.0
3.853998583,968,0.0
3.959085924,968,0.0
4.064133532,968,0.0
4.169212440,968,0.0
4.274334821,968,0.0
4.379416942,968,0.0
4.484508882,968,0.0
4.589601466,968,0.0
4.694716317,968,0.0
4.799777890,968,0.0
4.904848862,968,0.0
5.009902002,968,0.0
5.114958338,968,0.0
5.220061135,968,0.0
5.325154014,968,0.0
5.430273807,968,0.0
5.535375505,968,0.0
5.640492920,968,0.0
5.745598721,968,0.0
5.850633504,968,0.0
5.955668283,968,0.0
6.060731279,968,0.0
6.165785619,968,0.0
6.270827763,968,0.0
6.375954772,968,0.0
6.481108381,968,0.0
6.586910053,968,0.0
6.692088996,968,0.0
6.797319703,968,0.0
6.902561360,968,0.0
7.007734010,968,0.0
7.112854313,968,0.0
7.218045191,968,0.0
7.323201564,968,0.0
7.428348820,968,0.0
7.533570626,968,0.0
7.638745888,968,0.0
7.743892279,968,0.0
7.849146530,968,0.0
7.954338483,968,0.0
8.059486067,968,0.0
8.164609842,968,0.0
8.269741794,968,0.0
8.374838564,968,0.0
8.479931281,968,0.0
8.585047470,968,0.0
8.690104714,968,0.0
8.795184027,968,0.0
8.900258862,968,0.0
9.005332191,968,0.0
9.110364898,968,0.0
9.215491227,968,0.0
9.320631489,968,0.0
9.425739695,968,0.0
9.530838189,968,0.0
9.636060948,968,0.0
9.741264422,968,0.0
9.846370062,968,0.0
