t_s,rss_kb,pcpu
.004714495,1148,0.0
.115461426,1148,0.0
.221297669,1148,0.0
.326867333,1148,0.0
.432479633,1148,0.0
.537894932,1148,0.0
.643194670,1148,0.0
.748529299,1148,0.0
.853882812,1148,0.0
.959267671,1148,0.0
1.064560785,1148,0.0
1.170010554,1148,0.0
1.275329353,1148,0.0
1.380484924,1148,0.0
1.485807937,1148,0.0
1.590928826,1148,0.0
1.696132238,1148,0.0
1.801281857,1148,0.0
1.906589665,1148,0.0
2.011705125,1148,0.0
2.118107023,1148,0.0
2.223588254,1148,0.0
2.328883283,1148,0.0
2.434081185,1148,0.0
2.553030374,1148,0.0
2.659077898,1148,0.0
2.764509350,1148,0.0
2.869898670,1148,0.0
2.975160768,1148,0.0
3.081096528,1148,0.0
3.186410066,1148,0.0
3.291711935,1148,0.0
3.396876818,1148,0.0
3.502053291,1148,0.0
3.607248260,1148,0.0
3.712451259,1148,0.0
3.817642038,1148,0.0
3.922721956,1148,0.0
4.027906746,1148,0.0
4.133063577,1148,0.0
4.238270844,1148,0.0
4.343451692,1148,0.0
4.448637117,1148,0.0
4.553769367,1148,0.0
4.659033446,1148,0.0
4.764182788,1148,0.0
4.869373953,1148,0.0
4.974648139,1148,0.0
5.079894667,1148,0.0
5.185064920,1148,0.0
5.290218793,1148,0.0
5.395381219,1148,0.0
5.500541355,1148,0.0
5.605759362,1148,0.0
5.710906240,1148,0.0
5.815994423,1148,0.0
5.921155640,1148,0.0
6.026298766,1148,0.0
6.131483422,1148,0.0
6.236576439,1148,0.0
6.341689365,1148,0.0
6.446760642,1148,0.0
6.551909930,1148,0.0
6.657043100,1148,0.0
6.762198329,1148,0.0
6.867336650,1148,0.0
6.972479762,1148,0.0
7.077613183,1148,0.0
7.182780255,1148,0.0
7.288858795,1148,0.0
7.394190677,1148,0.0
7.499429850,1148,0.0
7.604665683,1148,0.0
7.709855693,1148,0.0
7.815055605,1148,0.0
7.920181265,1148,0.0
8.025278992,1148,0.0
8.130440756,1148,0.0
8.235655048,1148,0.0
8.340711668,1148,0.0
8.445733696,1148,0.0
8.550909689,1148,0.0
8.656055731,1148,0.0
8.761223751,1148,0.0
8.866369497,1148,0.0
8.972059361,1148,0.0
9.077278346,1148,0.0
9.182617846,1148,0.0
9.287733507,1148,0.0
9.392891496,1148,0.0
9.498017725,1148,0.0
9.603151661,1148,0.0
9.708277739,1148,0.0
9.813504765,1148,0.0
9.918591062,1148,0.0
10.023644306,1148,0.0
10.128782810,1148,0.0
10.233786866,1148,0.0
10.339530942,1148,0.0
10.445075729,1148,0.0
10.550347816,1148,0.0
10.655419833,1148,0.0
10.760736836,1148,0.0
10.866010849,1148,0.0
10.971508605,1148,0.0
11.076710614,1148,0.0
11.182093666,1148,0.0
11.287607301,1148,0.0
11.393142858,1148,0.0
11.498427392,1148,0.0
11.603634325,1148,0.0
11.708821084,1148,0.0
11.814033780,1148,0.0
11.919230268,1148,0.0
