t_s,rss_kb,pcpu
.004915318,1048,0.0
.115666377,1048,0.0
.221886627,1048,0.0
.328258966,1048,0.0
.434085710,1048,0.0
.540402194,1048,0.0
.646599057,1048,0.0
.752646164,1048,0.0
.858393457,1048,0.0
.964539908,1048,0.0
1.070589298,1048,0.0
1.176211016,1048,0.0
1.281872929,1048,0.0
1.387950382,1048,0.0
1.493625982,1048,0.0
1.599211622,1048,0.0
1.704743775,1048,0.0
1.810519387,1048,0.0
1.916518324,1048,0.0
2.022550591,1048,0.0
2.128325916,1048,0.0
2.234388608,1048,0.0
2.340118872,1048,0.0
2.445639342,1048,0.0
2.551708294,1048,0.0
2.657540786,1048,0.0
2.763496146,1048,0.0
2.869142190,1048,0.0
2.974694816,1048,0.0
3.080490260,1048,0.0
3.185964181,1048,0.0
3.291264343,1048,0.0
3.396550281,1048,0.0
3.502071699,1048,0.0
3.608372864,1048,0.0
3.714122836,1048,0.0
3.819586667,1048,0.0
3.924946677,1048,0.0
4.070100852,1048,0.0
4.176438113,1048,0.0
4.282333262,1048,0.0
4.387760963,1048,0.0
4.493066916,1048,0.0
4.598355682,1048,0.0
4.703611697,1048,0.0
4.809129307,1048,0.0
4.915085465,1048,0.0
5.020494730,1048,0.0
5.125830167,1048,0.0
5.231066319,1048,0.0
5.336246259,1048,0.0
5.441496799,1048,0.0
5.546792886,1048,0.0
5.651980539,1048,0.0
5.757200667,1048,0.0
5.862381715,1048,0.0
5.967509819,1048,0.0
6.072746028,1048,0.0
6.177967758,1048,0.0
6.283151279,1048,0.0
6.388342974,1048,0.0
6.493505702,1048,0.0
6.598640706,1048,0.0
6.703816445,1048,0.0
6.808998055,1048,0.0
6.914197303,1048,0.0
7.019436792,1048,0.0
7.124660432,1048,0.0
7.229792577,1048,0.0
7.334926109,1048,0.0
7.440066550,1048,0.0
7.545183705,1048,0.0
7.650335871,1048,0.0
7.755552566,1048,0.0
7.860703538,1048,0.0
7.965881349,1048,0.0
8.071053479,1048,0.0
8.176274566,1048,0.0
8.281414135,1048,0.0
8.386520275,1048,0.0
8.492690853,1048,0.0
8.598147669,1048,0.0
8.703462239,1048,0.0
8.808676980,1048,0.0
8.913875074,1048,0.0
9.019154848,1048,0.0
9.124414868,1048,0.0
9.229678231,1048,0.0
9.334878971,1048,0.0
9.440054329,1048,0.0
9.545425657,1048,0.0
9.650639649,1048,0.0
9.755848053,1048,0.0
9.861071920,1048,0.0
9.966259093,1048,0.0
10.071463884,1048,0.0
10.176704448,1048,0.0
10.281845210,1048,0.0
10.387000869,1048,0.0
10.492227134,1048,0.0
10.597394331,1048,0.0
10.702536754,1048,0.0
10.807676565,1048,0.0
10.912865208,1048,0.0
11.018023826,1048,0.0
11.123157411,1048,0.0
11.228327656,1048,0.0
11.333871621,1048,0.0
11.439161078,1048,0.0
11.544398718,1048,0.0
11.650502663,1048,0.0
11.755851907,1048,0.0
11.860898283,1048,0.0
11.966024146,1048,0.0
12.071202145,1048,0.0
12.176348668,1048,0.0
12.281466164,1048,0.0
12.386546282,1048,0.0
12.491708686,1048,0.0
12.596919126,1048,0.0
12.702173919,1048,0.0
12.807415333,1048,0.0
12.912888270,1048,0.0
13.018239027,1048,0.0
13.124175180,1048,0.0
13.229482153,1048,0.0
13.334762449,1048,0.0
13.439869216,1048,0.0
13.545066660,1048,0.0
13.650234234,1048,0.0
13.755425845,1048,0.0
13.860612914,1048,0.0
13.965753840,1048,0.0
14.070917606,1048,0.0
14.176083408,1048,0.0
14.281201228,1048,0.0
14.386308376,1048,0.0
14.491420870,1048,0.0
14.596566096,1048,0.0
14.701711714,1048,0.0
14.806856671,1048,0.0
14.912025034,1048,0.0
15.017479628,1048,0.0
15.122724321,1048,0.0
15.227875374,1048,0.0
15.333030910,1048,0.0
15.438208954,1048,0.0
15.543329160,1048,0.0
15.648450244,1048,0.0
15.753600651,1048,0.0
15.858782168,1048,0.0
15.963944864,1048,0.0
16.069050166,1048,0.0
16.174233130,1048,0.0
16.279345540,1048,0.0
16.384594212,1048,0.0
16.489582851,1048,0.0
16.594675468,1048,0.0
16.699839229,1048,0.0
16.805011513,1048,0.0
16.910169558,1048,0.0
17.015304491,1048,0.0
17.120475908,1048,0.0
17.225619140,1048,0.0
17.330809267,1048,0.0
17.435971618,1048,0.0
17.541148678,1048,0.0
17.646322683,1048,0.0
17.751471173,1048,0.0
