t_s,rss_kb,phase
0.000,349200,start
0.111,359064,start
0.725,515956,setup
0.830,523940,setup
1.067,539364,warmup
1.183,553596,warmup
1.850,556440,warmup
4.882,570580,setup
5.858,668456,setup
10.887,836332,after_loop
