t_s,rss_kb,phase
0.000,347452,start
0.113,357384,start
0.615,505332,start
0.726,514244,setup
0.831,522080,setup
1.077,537640,warmup
1.191,551888,warmup
1.860,554808,warmup
4.907,568344,warmup
5.394,568736,setup
9.572,5153212,after_loop
