t_s,rss_kb,phase
0.000,347404,start
0.111,357272,start
0.714,512952,setup
0.814,519652,setup
0.948,537572,warmup
1.232,551796,warmup
1.902,554684,warmup
4.949,568236,setup
5.920,666112,setup
9.580,1141588,after_loop
