t_s,rss_kb,pcpu
.004623559,1084,0.0
.114333840,1084,0.0
.220007488,1084,0.0
.325539761,1084,0.0
.430909996,1084,0.0
.536171844,1084,0.0
.641377058,1084,0.0
.746637081,1084,0.0
.851816722,1084,0.0
.957054776,1084,0.0
1.092371020,1084,0.0
1.198797157,1084,0.0
1.304173389,1084,0.0
1.409504049,1084,0.0
1.514783621,1084,0.0
1.620007867,1084,0.0
1.725191046,1084,0.0
1.830441391,1084,0.0
1.935632666,1084,0.0
2.040798561,1084,0.0
2.146009438,1084,0.0
2.251151785,1084,0.0
2.356288803,1084,0.0
2.461456451,1084,0.0
2.566591034,1084,0.0
2.671809925,1084,0.0
2.776976366,1084,0.0
2.882111829,1084,0.0
2.987258215,1084,0.0
3.092408310,1084,0.0
3.198205004,1084,0.0
3.303535053,1084,0.0
3.408803252,1084,0.0
3.513972159,1084,0.0
3.619118816,1084,0.0
3.724312712,1084,0.0
3.829449015,1084,0.0
3.934630770,1084,0.0
4.039772042,1084,0.0
4.144882543,1084,0.0
4.250028280,1084,0.0
4.355118915,1084,0.0
4.460259736,1084,0.0
4.565418685,1084,0.0
4.670563072,1084,0.0
4.775649538,1084,0.0
4.880778191,1084,0.0
4.985888141,1084,0.0
5.090989370,1084,0.0
5.196083024,1084,0.0
5.301168467,1084,0.0
5.406269296,1084,0.0
5.511361106,1084,0.0
5.616470583,1084,0.0
5.721601781,1084,0.0
5.826674672,1084,0.0
5.931763787,1084,0.0
6.036834174,1084,0.0
6.141932127,1084,0.0
6.246988901,1084,0.0
6.352066364,1084,0.0
6.457117398,1084,0.0
6.562160356,1084,0.0
6.667267620,1084,0.0
6.772349448,1084,0.0
6.877408703,1084,0.0
6.982472011,1084,0.0
7.087555621,1084,0.0
7.192840167,1084,0.0
7.297933487,1084,0.0
7.403008711,1084,0.0
7.508096016,1084,0.0
7.613191321,1084,0.0
7.718679711,1084,0.0
