t_s,rss_kb,pcpu
.004455836,972,0.0
.121445840,972,0.0
.227368443,972,0.0
.333049570,972,0.0
.438494090,972,0.0
.543809751,972,0.0
.649134875,972,0.0
.754436212,972,0.0
.859726131,972,0.0
.965024685,972,0.0
1.104888134,972,0.0
1.210521827,972,0.0
1.316166452,972,0.0
1.421553595,972,0.0
1.526829063,972,0.0
1.632132080,972,0.0
1.737380579,972,0.0
1.842750876,972,0.0
1.948054694,972,0.0
2.053436132,972,0.0
2.158764080,972,0.0
2.264039182,972,0.0
2.369366759,972,0.0
2.474599486,972,0.0
2.579809550,972,0.0
2.685029935,972,0.0
2.790231462,972,0.0
2.895410644,972,0.0
3.000610026,972,0.0
3.105783311,972,0.0
3.210971379,972,0.0
3.316145507,972,0.0
3.422530080,972,0.0
3.527878876,972,0.0
3.633163343,972,0.0
3.738459625,972,0.0
3.843681574,972,0.0
3.948847377,972,0.0
4.054045761,972,0.0
4.159220466,972,0.0
4.264341724,972,0.0
4.369497135,972,0.0
4.474649982,972,0.0
4.579788729,972,0.0
4.685001069,972,0.0
4.790156994,972,0.0
4.895335266,972,0.0
5.000491595,972,0.0
5.105619145,972,0.0
5.210859022,972,0.0
5.316118154,972,0.0
5.421342900,972,0.0
5.526504636,972,0.0
5.631700364,972,0.0
5.736849113,972,0.0
5.841984575,972,0.0
5.947116193,972,0.0
6.052255890,972,0.0
6.157372991,972,0.0
6.262510671,972,0.0
6.367652232,972,0.0
6.472794101,972,0.0
6.577899774,972,0.0
6.683037499,972,0.0
6.788155452,972,0.0
6.893305665,972,0.0
6.998372113,972,0.0
7.103459740,972,0.0
7.208653029,972,0.0
7.313765440,972,0.0
7.418887725,972,0.0
7.523990202,972,0.0
7.629082606,972,0.0
7.734214380,972,0.0
7.839330670,972,0.0
7.944468885,972,0.0
8.049650183,972,0.0
8.154774841,972,0.0
8.259917438,972,0.0
8.365069010,972,0.0
8.470193943,972,0.0
8.575336143,972,0.0
8.680428681,972,0.0
8.785518937,972,0.0
8.890657902,972,0.0
8.995811593,972,0.0
9.100938258,972,0.0
9.206076304,972,0.0
9.311203922,972,0.0
9.416330580,972,0.0
9.521442704,972,0.0
9.626548787,972,0.0
9.731680099,972,0.0
9.836800551,972,0.0
9.941892733,972,0.0
10.047047261,972,0.0
10.152204551,972,0.0
10.257335657,972,0.0
10.362482292,972,0.0
10.467645459,972,0.0
10.572749890,972,0.0
10.677937320,972,0.0
10.783070287,972,0.0
10.888210994,972,0.0
10.993370993,972,0.0
11.098510945,972,0.0
11.203662349,972,0.0
11.308816952,972,0.0
11.413966056,972,0.0
11.519081587,972,0.0
11.624184860,972,0.0
11.729341372,972,0.0
11.834463782,972,0.0
11.939593461,972,0.0
12.044729459,972,0.0
12.149859893,972,0.0
12.254947629,972,0.0
12.360052373,972,0.0
12.465178247,972,0.0
12.570274623,972,0.0
12.675364501,972,0.0
12.780453253,972,0.0
12.885528222,972,0.0
12.990694272,972,0.0
13.095756789,972,0.0
13.200843997,972,0.0
13.305916294,972,0.0
13.411019119,972,0.0
13.516130771,972,0.0
13.621222615,972,0.0
13.726639964,972,0.0
13.832157061,972,0.0
13.937262037,972,0.0
14.042363772,972,0.0
14.147505321,972,0.0
14.252674558,972,0.0
14.357818285,972,0.0
14.462901182,972,0.0
14.568036203,972,0.0
14.673156116,972,0.0
14.778251600,972,0.0
14.883381063,972,0.0
14.988480761,972,0.0
15.093632594,972,0.0
15.198727776,972,0.0
15.303841054,972,0.0
15.408955892,972,0.0
15.514085126,972,0.0
15.619223265,972,0.0
15.724339291,972,0.0
15.829472869,972,0.0
15.934665965,972,0.0
16.039893517,972,0.0
