t_s,rss_kb,pcpu
.004772252,1072,0.0
.117319413,1072,0.0
.223049472,1072,0.0
.328645773,1072,0.0
.434042485,1072,0.0
.539268364,1072,0.0
.644528890,1072,0.0
.749721837,1072,0.0
.854986667,1072,0.0
.960255342,1072,0.0
1.083728385,1072,0.0
1.189067152,1072,0.0
1.294313219,1072,0.0
1.399641370,1072,0.0
1.504918954,1072,0.0
1.610139169,1072,0.0
1.715324731,1072,0.0
1.821460438,1072,0.0
1.926828947,1072,0.0
2.032071263,1072,0.0
2.137278632,1072,0.0
2.242455230,1072,0.0
2.347727489,1072,0.0
2.452875771,1072,0.0
2.558048843,1072,0.0
2.663197664,1072,0.0
2.768352541,1072,0.0
2.873519763,1072,0.0
2.978636660,1072,0.0
3.083794852,1072,0.0
3.188924481,1072,0.0
3.294067148,1072,0.0
3.399235515,1072,0.0
3.504397781,1072,0.0
3.609576324,1072,0.0
3.714676509,1072,0.0
3.819725673,1072,0.0
3.924840384,1072,0.0
4.029979018,1072,0.0
4.135601976,1072,0.0
4.240759790,1072,0.0
4.345917341,1072,0.0
4.451067071,1072,0.0
4.556210366,1072,0.0
4.661298498,1072,0.0
4.766388577,1072,0.0
4.871505092,1072,0.0
4.976583149,1072,0.0
5.081708692,1072,0.0
5.186792648,1072,0.0
5.291891275,1072,0.0
5.396986538,1072,0.0
5.502087330,1072,0.0
5.607187214,1072,0.0
5.712274637,1072,0.0
5.817362275,1072,0.0
