t_s,rss_kb,pcpu
.004678774,968,0.0
.118031254,968,0.0
.223799485,968,0.0
.329296081,968,0.0
.434658074,968,0.0
.539855219,968,0.0
.645042436,968,0.0
.750247607,968,0.0
.855420295,968,0.0
.960610561,968,0.0
1.085300274,968,0.0
1.191268460,968,0.0
1.296767253,968,0.0
1.402056749,968,0.0
1.507277861,968,0.0
1.612536826,968,0.0
1.717809272,968,0.0
1.823066707,968,0.0
1.928251864,968,0.0
2.034487527,968,0.0
2.139894404,968,0.0
2.245360172,968,0.0
2.350578798,968,0.0
2.455785348,968,0.0
2.560967828,968,0.0
2.666154122,968,0.0
2.771340422,968,0.0
2.876543382,968,0.0
2.981695757,968,0.0
3.086859807,968,0.0
3.191998521,968,0.0
3.297109129,968,0.0
3.402203213,968,0.0
3.507332446,968,0.0
3.612550902,968,0.0
3.717687280,968,0.0
3.822788860,968,0.0
3.927884996,968,0.0
4.033180381,968,0.0
4.139076718,968,0.0
4.244213709,968,0.0
4.349321623,968,0.0
4.454509676,968,0.0
4.559603936,968,0.0
4.664697186,968,0.0
4.769803673,968,0.0
4.874915448,968,0.0
4.980043397,968,0.0
5.085116938,968,0.0
5.190216908,968,0.0
5.295333210,968,0.0
5.400450739,968,0.0
5.505553417,968,0.0
5.610611804,968,0.0
5.715696135,968,0.0
5.820764648,968,0.0
5.925860290,968,0.0
6.030951339,968,0.0
6.136108364,968,0.0
6.241161102,968,0.0
6.346194881,968,0.0
6.451288588,968,0.0
6.556475241,968,0.0
6.661548508,968,0.0
6.766674623,968,0.0
6.871765329,968,0.0
6.976858036,968,0.0
7.081958087,968,0.0
7.187045736,968,0.0
7.292158649,968,0.0
7.397134381,968,0.0
7.502098493,968,0.0
7.607029092,968,0.0
7.712000144,968,0.0
7.816969476,968,0.0
7.921912093,968,0.0
8.026877683,968,0.0
8.131831437,968,0.0
8.236764815,968,0.0
8.341694005,968,0.0
8.446615152,968,0.0
8.551529360,968,0.0
8.656470380,968,0.0
8.761503239,968,0.0
8.866598015,968,0.0
8.971558476,968,0.0
9.076517241,968,0.0
9.181420224,968,0.0
9.286398148,968,0.0
9.391337556,968,0.0
9.496341526,968,0.0
9.601301793,968,0.0
9.706294636,968,0.0
9.811215464,968,0.0
9.916140223,968,0.0
10.021139618,968,0.0
10.126370499,968,0.0
