t_s,rss_kb,pcpu
.004505118,1092,0.0
.115994990,1092,0.0
.221766232,1092,0.0
.327369149,1092,0.0
.432758628,1092,0.0
.538130885,1092,0.0
.643480015,1092,0.0
.748731769,1092,0.0
.853950489,1092,0.0
.959145954,1092,0.0
1.088705284,1092,0.0
1.195197560,1092,0.0
1.300633429,1092,0.0
1.405990992,1092,0.0
1.511277521,1092,0.0
1.616535819,1092,0.0
1.721795402,1092,0.0
1.826991663,1092,0.0
1.932214491,1092,0.0
2.037444163,1092,0.0
2.142649571,1092,0.0
2.247846277,1092,0.0
2.353108733,1092,0.0
2.458338679,1092,0.0
2.563556496,1092,0.0
2.668746954,1092,0.0
2.773949446,1092,0.0
2.879132386,1092,0.0
2.984341392,1092,0.0
3.089504910,1092,0.0
3.194682587,1092,0.0
3.299889019,1092,0.0
3.405108083,1092,0.0
3.510317870,1092,0.0
3.615499308,1092,0.0
3.720672375,1092,0.0
3.825855721,1092,0.0
3.930980248,1092,0.0
4.036135859,1092,0.0
4.141303849,1092,0.0
4.246450931,1092,0.0
4.351593692,1092,0.0
4.456819825,1092,0.0
4.562001215,1092,0.0
4.667221779,1092,0.0
4.772379750,1092,0.0
4.877569761,1092,0.0
4.982758310,1092,0.0
5.087954204,1092,0.0
5.193132634,1092,0.0
5.298294640,1092,0.0
5.403483897,1092,0.0
5.508646831,1092,0.0
5.613839248,1092,0.0
5.718987723,1092,0.0
5.824146648,1092,0.0
5.929326084,1092,0.0
6.034473616,1092,0.0
6.139636047,1092,0.0
6.244784836,1092,0.0
6.349933618,1092,0.0
6.455091045,1092,0.0
6.560240218,1092,0.0
6.665407310,1092,0.0
6.770700602,1092,0.0
6.875888634,1092,0.0
6.981005555,1092,0.0
7.086193682,1092,0.0
7.191349146,1092,0.0
7.296503804,1092,0.0
7.401665920,1092,0.0
7.506852758,1092,0.0
7.612024763,1092,0.0
7.717207556,1092,0.0
7.822386182,1092,0.0
7.927590445,1092,0.0
8.032718896,1092,0.0
8.137866123,1092,0.0
8.242992862,1092,0.0
8.348180950,1092,0.0
8.453329649,1092,0.0
8.558483495,1092,0.0
8.663612798,1092,0.0
8.768775683,1092,0.0
8.873928693,1092,0.0
8.979095658,1092,0.0
9.084264823,1092,0.0
9.189400531,1092,0.0
9.294525591,1092,0.0
9.399716077,1092,0.0
9.504866640,1092,0.0
9.610035017,1092,0.0
9.715192510,1092,0.0
9.820348058,1092,0.0
9.925474861,1092,0.0
