t_s,rss_kb,pcpu
.004169445,1076,0.0
.116558105,1076,0.0
.222143065,1076,0.0
.327715283,1076,0.0
.433094475,1076,0.0
.538285335,1076,0.0
.643466220,1076,0.0
.748653267,1076,0.0
.853870359,1076,0.0
.959014693,1076,0.0
1.064240210,1076,0.0
1.169425170,1076,0.0
1.274544376,1076,0.0
1.379725199,1076,0.0
1.484957536,1076,0.0
1.590095288,1076,0.0
1.695242924,1076,0.0
1.800370118,1076,0.0
1.977065938,1076,0.0
2.082865566,1076,0.0
2.188229542,1076,0.0
2.293534035,1076,0.0
2.398805039,1076,0.0
2.504000921,1076,0.0
2.609183992,1076,0.0
2.714376841,1076,0.0
2.819547467,1076,0.0
2.924680407,1076,0.0
3.029871980,1076,0.0
3.134994201,1076,0.0
3.240164583,1076,0.0
3.345296454,1076,0.0
3.450425491,1076,0.0
3.555574618,1076,0.0
3.660721437,1076,0.0
3.765861131,1076,0.0
3.870967933,1076,0.0
3.976128258,1076,0.0
4.081247620,1076,0.0
4.186372464,1076,0.0
4.291501415,1076,0.0
4.396607990,1076,0.0
4.501741554,1076,0.0
4.606924057,1076,0.0
4.712059207,1076,0.0
4.817188785,1076,0.0
4.922320238,1076,0.0
5.027439157,1076,0.0
5.132664686,1076,0.0
5.237880326,1076,0.0
5.343003098,1076,0.0
5.448104720,1076,0.0
5.553205699,1076,0.0
5.658352334,1076,0.0
5.763465418,1076,0.0
5.868556213,1076,0.0
5.973714638,1076,0.0
6.078973050,1076,0.0
6.184112639,1076,0.0
6.289263238,1076,0.0
6.394395864,1076,0.0
6.499516936,1076,0.0
6.604652247,1076,0.0
6.709823276,1076,0.0
6.814930778,1076,0.0
6.920053567,1076,0.0
7.025188970,1076,0.0
7.130300922,1076,0.0
7.235392330,1076,0.0
7.340487982,1076,0.0
7.445618535,1076,0.0
7.550724642,1076,0.0
7.655864319,1076,0.0
7.760974159,1076,0.0
7.866037744,1076,0.0
7.971142237,1076,0.0
8.076431227,1076,0.0
8.181574365,1076,0.0
8.286688270,1076,0.0
8.391849515,1076,0.0
8.496962150,1076,0.0
8.602098665,1076,0.0
8.707205623,1076,0.0
8.812328554,1076,0.0
8.917433750,1076,0.0
9.022562223,1076,0.0
9.127667403,1076,0.0
9.232790340,1076,0.0
9.337890696,1076,0.0
9.443023113,1076,0.0
9.548177039,1076,0.0
9.653314810,1076,0.0
9.758413193,1076,0.0
9.863529004,1076,0.0
9.968652516,1076,0.0
10.073770316,1076,0.0
10.178896715,1076,0.0
10.284014450,1076,0.0
10.389161403,1076,0.0
10.494306045,1076,0.0
10.599431550,1076,0.0
10.704505572,1076,0.0
10.809617952,1076,0.0
10.914814027,1076,0.0
11.019911429,1076,0.0
11.125051674,1076,0.0
11.230174682,1076,0.0
11.335258735,1076,0.0
11.440383933,1076,0.0
11.545499145,1076,0.0
11.650606692,1076,0.0
11.755715586,1076,0.0
11.860865429,1076,0.0
11.965972723,1076,0.0
12.071062772,1076,0.0
12.176178420,1076,0.0
12.281247651,1076,0.0
12.386362739,1076,0.0
12.491445467,1076,0.0
12.596523579,1076,0.0
12.701612652,1076,0.0
12.806701816,1076,0.0
12.911831318,1076,0.0
13.016983456,1076,0.0
13.122083490,1076,0.0
13.227204424,1076,0.0
13.332312608,1076,0.0
13.437396291,1076,0.0
13.542508888,1076,0.0
13.647599723,1076,0.0
13.752712464,1076,0.0
13.857851291,1076,0.0
13.963052198,1076,0.0
14.068224515,1076,0.0
14.173366240,1076,0.0
14.278497689,1076,0.0
14.383636692,1076,0.0
14.488835199,1076,0.0
14.594003089,1076,0.0
14.699219786,1076,0.0
14.804425714,1076,0.0
14.909616692,1076,0.0
15.014876523,1076,0.0
15.120067917,1076,0.0
15.225203957,1076,0.0
15.330341291,1076,0.0
15.435467168,1076,0.0
15.540595740,1076,0.0
15.645749655,1076,0.0
15.750909779,1076,0.0
15.856000906,1076,0.0
15.961145355,1076,0.0
16.066251522,1076,0.0
16.171483451,1076,0.0
16.276602937,1076,0.0
16.382731378,1076,0.0
16.488116744,1076,0.0
16.593255221,1076,0.0
16.698411449,1076,0.0
16.803579715,1076,0.0
16.908709665,1076,0.0
17.013902283,1076,0.0
17.119038916,1076,0.0
17.224154063,1076,0.0
17.329259009,1076,0.0
17.434388846,1076,0.0
17.539490604,1076,0.0
17.644624013,1076,0.0
17.749717835,1076,0.0
17.854829552,1076,0.0
17.959967904,1076,0.0
18.065091091,1076,0.0
18.170196633,1076,0.0
18.275340812,1076,0.0
18.380494400,1076,0.0
18.485629133,1076,0.0
18.590807729,1076,0.0
18.695898826,1076,0.0
18.801021873,1076,0.0
18.906133749,1076,0.0
19.011282361,1076,0.0
19.116409124,1076,0.0
19.221547396,1076,0.0
19.326674693,1076,0.0
19.431874969,1076,0.0
19.537039522,1076,0.0
19.642143384,1076,0.0
19.747258704,1076,0.0
19.852382713,1076,0.0
19.957524421,1076,0.0
20.062631652,1076,0.0
20.167787345,1076,0.0
20.272876632,1076,0.0
20.377998526,1076,0.0
20.483120681,1076,0.0
20.588238778,1076,0.0
20.693355242,1076,0.0
20.798502861,1076,0.0
20.903639759,1076,0.0
21.008788956,1076,0.0
21.113888742,1076,0.0
21.218994801,1076,0.0
21.324283162,1076,0.0
21.429447398,1076,0.0
21.534587971,1076,0.0
21.639760912,1076,0.0
21.744924318,1076,0.0
21.850062606,1076,0.0
21.955299461,1076,0.0
