t_s,rss_kb,pcpu
.004233611,1068,0.0
.116265282,1068,0.0
.221942198,1068,0.0
.327520408,1068,0.0
.432969736,1068,0.0
.538212180,1068,0.0
.643443937,1068,0.0
.748640301,1068,0.0
.853844229,1068,0.0
.959065286,1068,0.0
1.076305228,1068,0.0
1.182201673,1068,0.0
1.287747760,1068,0.0
1.393140659,1068,0.0
1.498459567,1068,0.0
1.603776424,1068,0.0
1.709073954,1068,0.0
1.814307925,1068,0.0
1.919605368,1068,0.0
2.024802025,1068,0.0
2.130181709,1068,0.0
2.235533780,1068,0.0
2.340797548,1068,0.0
2.446002466,1068,0.0
2.551242587,1068,0.0
2.656568929,1068,0.0
2.761771319,1068,0.0
2.866981750,1068,0.0
2.972206134,1068,0.0
3.077360045,1068,0.0
3.182536033,1068,0.0
3.287685430,1068,0.0
3.392864830,1068,0.0
3.498034598,1068,0.0
3.603202196,1068,0.0
3.708379750,1068,0.0
3.813533925,1068,0.0
3.918751131,1068,0.0
4.023912801,1068,0.0
4.129089639,1068,0.0
4.234254326,1068,0.0
4.339403508,1068,0.0
4.444571283,1068,0.0
4.549728384,1068,0.0
4.654865175,1068,0.0
4.760029308,1068,0.0
4.865193169,1068,0.0
4.970471328,1068,0.0
5.075643251,1068,0.0
5.180802036,1068,0.0
5.285976220,1068,0.0
5.391157639,1068,0.0
5.496519789,1068,0.0
5.601715992,1068,0.0
5.706933643,1068,0.0
5.812064405,1068,0.0
5.917217036,1068,0.0
6.022373653,1068,0.0
6.127517389,1068,0.0
6.232678589,1068,0.0
6.337709883,1068,0.0
6.442729546,1068,0.0
6.547753054,1068,0.0
6.652755928,1068,0.0
6.757743365,1068,0.0
6.862788643,1068,0.0
6.968612465,1068,0.0
7.073639935,1068,0.0
7.178660606,1068,0.0
7.283663297,1068,0.0
7.388635727,1068,0.0
7.493616966,1068,0.0
7.598611315,1068,0.0
7.703592389,1068,0.0
7.808575068,1068,0.0
7.913576274,1068,0.0
8.018553884,1068,0.0
8.123514570,1068,0.0
8.228523317,1068,0.0
8.333485714,1068,0.0
8.438569240,1068,0.0
8.543999474,1068,0.0
