t_s,rss_kb,pcpu
.004692811,968,0.0
.116208112,968,0.0
.221915103,968,0.0
.327514949,968,0.0
.432925670,968,0.0
.538230043,968,0.0
.643502928,968,0.0
.748739461,968,0.0
.853951436,968,0.0
.959209700,968,0.0
1.098074153,968,0.0
1.204276351,968,0.0
1.309666140,968,0.0
1.414990012,968,0.0
1.520205739,968,0.0
1.625430636,968,0.0
1.730604494,968,0.0
1.835760952,968,0.0
1.940945249,968,0.0
2.046070698,968,0.0
2.151212977,968,0.0
2.256379443,968,0.0
2.361528188,968,0.0
2.466674298,968,0.0
2.571820486,968,0.0
2.676960050,968,0.0
2.782051642,968,0.0
2.887178560,968,0.0
2.992353635,968,0.0
3.097415397,968,0.0
3.202588333,968,0.0
3.307725973,968,0.0
3.412822295,968,0.0
3.517957160,968,0.0
3.623084838,968,0.0
3.728223977,968,0.0
3.833319721,968,0.0
3.938452088,968,0.0
4.043529200,968,0.0
4.148671040,968,0.0
4.253796773,968,0.0
4.358946953,968,0.0
4.464057006,968,0.0
4.569173655,968,0.0
4.674260892,968,0.0
4.779351601,968,0.0
4.884461492,968,0.0
4.989588650,968,0.0
5.094681062,968,0.0
5.199762601,968,0.0
5.304854160,968,0.0
5.484262212,968,0.0
5.604105048,968,0.0
5.711502980,968,0.0
5.818761654,968,0.0
5.925409356,968,0.0
6.032775869,968,0.0
6.140446219,968,0.0
6.248062194,968,0.0
6.356514464,968,0.0
6.463340317,968,0.0
6.570295007,968,0.0
6.675994899,968,0.0
6.781535067,968,0.0
6.887404557,968,0.0
