t_s,rss_kb,pcpu
.004210377,1072,0.0
.114272233,1072,0.0
.219925578,1072,0.0
.325463245,1072,0.0
.430883030,1072,0.0
.536063366,1072,0.0
.641264411,1072,0.0
.746464860,1072,0.0
.851677199,1072,0.0
.956901593,1072,0.0
1.081463950,1072,0.0
1.187008888,1072,0.0
1.292298915,1072,0.0
1.397499825,1072,0.0
1.502737719,1072,0.0
1.607925108,1072,0.0
1.713153836,1072,0.0
1.818270716,1072,0.0
1.923376434,1072,0.0
2.028529709,1072,0.0
2.133678961,1072,0.0
2.238798818,1072,0.0
2.343956902,1072,0.0
2.449065811,1072,0.0
2.554131172,1072,0.0
2.659204953,1072,0.0
2.764336489,1072,0.0
2.869460250,1072,0.0
2.974565904,1072,0.0
3.079643109,1072,0.0
3.184721431,1072,0.0
3.289832159,1072,0.0
3.394903244,1072,0.0
3.500035056,1072,0.0
3.605170589,1072,0.0
3.710242434,1072,0.0
3.815334189,1072,0.0
3.920436697,1072,0.0
4.025499227,1072,0.0
4.130612787,1072,0.0
4.235710496,1072,0.0
4.340831399,1072,0.0
4.445968680,1072,0.0
4.551190704,1072,0.0
4.656289089,1072,0.0
4.761388328,1072,0.0
4.866542262,1072,0.0
4.971625756,1072,0.0
5.076732567,1072,0.0
5.181824281,1072,0.0
5.286890865,1072,0.0
5.392051644,1072,0.0
5.497249404,1072,0.0
5.602370543,1072,0.0
5.707517896,1072,0.0
5.812609799,1072,0.0
5.917709586,1072,0.0
6.022799982,1072,0.0
6.127882154,1072,0.0
6.233068537,1072,0.0
6.338156852,1072,0.0
6.443260639,1072,0.0
6.548338156,1072,0.0
6.653395742,1072,0.0
6.758463051,1072,0.0
6.863528628,1072,0.0
6.968597184,1072,0.0
7.073654847,1072,0.0
7.178724387,1072,0.0
7.283814528,1072,0.0
7.388893647,1072,0.0
7.494031963,1072,0.0
7.599087700,1072,0.0
7.704181123,1072,0.0
7.809297200,1072,0.0
7.914367213,1072,0.0
8.019447775,1072,0.0
8.124564113,1072,0.0
8.229640361,1072,0.0
8.334730453,1072,0.0
8.439804949,1072,0.0
8.544865637,1072,0.0
8.649937648,1072,0.0
8.755106339,1072,0.0
