t_s,rss_kb,pcpu
.004171690,1096,0.0
.113422719,1096,0.0
.219037699,1096,0.0
.324556225,1096,0.0
.429878236,1096,0.0
.535101146,1096,0.0
.640258115,1096,0.0
.745427433,1096,0.0
.850581415,1096,0.0
.955784752,1096,0.0
1.111174578,1096,0.0
1.216678234,1096,0.0
1.321948395,1096,0.0
1.427208467,1096,0.0
1.532352503,1096,0.0
1.637496723,1096,0.0
1.742685817,1096,0.0
1.847816088,1096,0.0
1.952948773,1096,0.0
2.058126685,1096,0.0
2.163366468,1096,0.0
2.268540589,1096,0.0
2.373675135,1096,0.0
2.478867958,1096,0.0
2.583967761,1096,0.0
2.689089028,1096,0.0
2.794212519,1096,0.0
2.899332589,1096,0.0
3.004464697,1096,0.0
3.109589533,1096,0.0
3.214763085,1096,0.0
3.320004632,1096,0.0
3.425119657,1096,0.0
3.530315213,1096,0.0
3.635440740,1096,0.0
3.740557127,1096,0.0
3.845663045,1096,0.0
3.950797095,1096,0.0
4.055887345,1096,0.0
4.160961418,1096,0.0
4.266060619,1096,0.0
4.371194353,1096,0.0
4.476340641,1096,0.0
4.581482008,1096,0.0
4.686584489,1096,0.0
4.791678242,1096,0.0
4.896806289,1096,0.0
5.001889056,1096,0.0
5.106942951,1096,0.0
5.212017673,1096,0.0
5.317077623,1096,0.0
5.422272719,1096,0.0
5.527377120,1096,0.0
5.632458843,1096,0.0
5.737543237,1096,0.0
5.842626923,1096,0.0
5.947731212,1096,0.0
6.052835469,1096,0.0
6.157942557,1096,0.0
6.263000151,1096,0.0
6.368063585,1096,0.0
6.473192873,1096,0.0
6.578300768,1096,0.0
6.683401863,1096,0.0
6.788509804,1096,0.0
6.893587736,1096,0.0
6.998672202,1096,0.0
7.103834718,1096,0.0
7.208921906,1096,0.0
7.314005703,1096,0.0
7.419085999,1096,0.0
7.524214888,1096,0.0
7.629293862,1096,0.0
7.734399675,1096,0.0
7.839483970,1096,0.0
7.944608448,1096,0.0
8.049730456,1096,0.0
8.154825885,1096,0.0
8.259889012,1096,0.0
8.364968571,1096,0.0
8.470053334,1096,0.0
8.575090349,1096,0.0
8.680193217,1096,0.0
8.785279763,1096,0.0
8.890360069,1096,0.0
8.995484200,1096,0.0
9.100592495,1096,0.0
9.205698128,1096,0.0
9.310792985,1096,0.0
9.415873817,1096,0.0
9.520929874,1096,0.0
9.626014770,1096,0.0
9.731101377,1096,0.0
9.836236109,1096,0.0
9.941320281,1096,0.0
10.046380058,1096,0.0
10.151442992,1096,0.0
10.256536340,1096,0.0
10.361699455,1096,0.0
10.466848235,1096,0.0
10.571979989,1096,0.0
10.677092550,1096,0.0
10.782246052,1096,0.0
10.887340712,1096,0.0
10.992533667,1096,0.0
11.097735261,1096,0.0
11.202839758,1096,0.0
11.307958051,1096,0.0
11.413091144,1096,0.0
11.518284741,1096,0.0
11.623346851,1096,0.0
11.728490670,1096,0.0
11.833635691,1096,0.0
11.938705136,1096,0.0
12.043768605,1096,0.0
12.148846888,1096,0.0
12.253919547,1096,0.0
12.358982708,1096,0.0
12.464059420,1096,0.0
12.569120231,1096,0.0
12.674284266,1096,0.0
12.779368431,1096,0.0
12.884456928,1096,0.0
12.989535296,1096,0.0
13.094618118,1096,0.0
13.199702703,1096,0.0
13.304783938,1096,0.0
13.409843510,1096,0.0
13.514929331,1096,0.0
13.619966138,1096,0.0
13.725051309,1096,0.0
13.830098298,1096,0.0
13.935222764,1096,0.0
14.040320718,1096,0.0
14.145429450,1096,0.0
14.250492077,1096,0.0
14.355616232,1096,0.0
